"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_imi","first_path_2","first_path2_imi","first_path_3","first_path3_imi","first_path_4","first_path4_imi","first_quarter_code","first_isolate_1","first_path_1_maldi_final_id","first_fix_1","first_isolate_2","first_path_2_maldi_final_id","first_fix_2","first_isolate_3","first_path_3_maldi_final_id","first_fix_3","first_isolate_4","first_path_4_maldi_final_id","first_fix_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed.inf_series","first_dup_not_collected","first_imi_series","first_hygiene_scorer_1","first_hygiene_1","first_hygiene_scorer_2","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_imi","second_path_2","second_path2_imi","second_path_3","second_path3_imi","second_path_4","second_path4_imi","second_quarter_code","second_isolate_1","second_path_1_maldi_final_id","second_fix_1","second_isolate_2","second_path_2_maldi_final_id","second_fix_2","second_isolate_3","second_path_3_maldi_final_id","second_fix_3","second_isolate_4","second_path_4_maldi_final_id","second_fix_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed.inf_series","second_dup_not_collected","second_imi_series","second_hygiene_scorer_1","second_hygiene_1","second_hygiene_scorer_2","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_imi","third_path_2","third_path2_imi","third_path_3","third_path3_imi","third_path_4","third_path4_imi","third_quarter_code","third_isolate_1","third_path_1_maldi_final_id","third_fix_1","third_isolate_2","third_path_2_maldi_final_id","third_fix_2","third_isolate_3","third_path_3_maldi_final_id","third_fix_3","third_isolate_4","third_path_4_maldi_final_id","third_fix_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed.inf_series","third_dup_not_collected","third_imi_series","third_hygiene_scorer_1","third_hygiene_1","third_hygiene_scorer_2","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_imi","fourth_path_2","fourth_path2_imi","fourth_path_3","fourth_path3_imi","fourth_path_4","fourth_path4_imi","fourth_quarter_code","fourth_isolate_1","fourth_path_1_maldi_final_id","fourth_fix_1","fourth_isolate_2","fourth_path_2_maldi_final_id","fourth_fix_2","fourth_isolate_3","fourth_path_3_maldi_final_id","fourth_fix_3","fourth_isolate_4","fourth_path_4_maldi_final_id","fourth_fix_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed.inf_series","fourth_dup_not_collected","fourth_imi_series","fourth_hygiene_scorer_1","fourth_hygiene_1","fourth_hygiene_scorer_2","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID"
"85","diane_Swallowdale","LH","12.13.2019","first","Swallowdale",9,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"2000","","","diane_Swallowdale_LH","1.22.2020","second","Swallowdale",2,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"15000","","","diane_Swallowdale_LH","2.28.2020","third","Swallowdale",2,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"47000","","","diane_Swallowdale_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diane_Swallowdale_LH_fourth"
"86","ferrari28_Paddlebridge","LF","1.17.2020","first","Paddlebridge",13,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,"17000","","","ferrari28_Paddlebridge_LF","2.21.2020","second","Paddlebridge",15,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"9000","yes","","ferrari28_Paddlebridge_LF","3.20.2020","third","Paddlebridge",17,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"22000","","","ferrari28_Paddlebridge_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ferrari28_Paddlebridge_LF_fourth"
"87","ferrari28_Paddlebridge","LH","1.17.2020","first","Paddlebridge",13,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,"350000","","","ferrari28_Paddlebridge_LH","2.21.2020","second","Paddlebridge",15,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"140000","","","ferrari28_Paddlebridge_LH","3.20.2020","third","Paddlebridge",17,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"670000","","","ferrari28_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ferrari28_Paddlebridge_LH_fourth"
"88","ferrari28_Paddlebridge","RF","1.17.2020","first","Paddlebridge",13,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,"54000","yes","","ferrari28_Paddlebridge_RF","2.21.2020","second","Paddlebridge",15,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"79000","","","ferrari28_Paddlebridge_RF","3.20.2020","third","Paddlebridge",17,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"62000","","","ferrari28_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ferrari28_Paddlebridge_RF_fourth"
"89","freddie_Lynd","LF","12.19.2019","first","Lynd",1,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"33000","","","freddie_Lynd_LF","1.30.2020","second","Lynd",23,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"32000","","","freddie_Lynd_LF","3.5.2020","third","Lynd",18,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"39000","","","freddie_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"freddie_Lynd_LF_fourth"
"90","freddie_Lynd","LH","12.19.2019","first","Lynd",1,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"43000","","","freddie_Lynd_LH","1.30.2020","second","Lynd",23,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"50000","","","freddie_Lynd_LH","3.5.2020","third","Lynd",18,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"47000","","","freddie_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"freddie_Lynd_LH_fourth"
"91","genie_StonyPond","LF","12.12.2019","first","StonyPond",28,"","","","","","","","",20,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"16000","","","genie_StonyPond_LF","1.10.2020","second","StonyPond",29,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"12000","","","genie_StonyPond_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genie_StonyPond_LF_fourth"
"92","honey_OughtaBe","RH","1.3.2020","first","OughtaBe",31,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",3,NA,NA,NA,"27000","","","honey_OughtaBe_RH","2.14.2020","second","OughtaBe",29,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","t",3,"c",3,NA,NA,NA,"76000","","","honey_OughtaBe_RH","3.12.2020","third","OughtaBe",29,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",3,NA,NA,NA,"9000","","","honey_OughtaBe_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"honey_OughtaBe_RH_fourth"
"93","hosana_vonTrapp","RF","1.6.2020","first","vonTrapp",34,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"","","","hosana_vonTrapp_RF","2.12.2020","second","vonTrapp",35,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"0","","","hosana_vonTrapp_RF","3.10.2020","third","vonTrapp",34,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"0","","","hosana_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hosana_vonTrapp_RF_fourth"
"94","imogene_vonTrapp","RH","1.6.2020","first","vonTrapp",32,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"2000","yes","","imogene_vonTrapp_RH","2.12.2020","second","vonTrapp",31,"","","","","","","","",13,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"8000","yes","8 col cns","imogene_vonTrapp_RH","3.10.2020","third","vonTrapp",33,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",4,NA,NA,NA,"0","","","imogene_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imogene_vonTrapp_RH_fourth"
"95","isabelle_vonTrapp","RF","1.6.2020","first","vonTrapp",8,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"0","","","isabelle_vonTrapp_RF","2.12.2020","second","vonTrapp",11,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"6000","","","isabelle_vonTrapp_RF","3.10.2020","third","vonTrapp",8,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",4,NA,NA,NA,"4000","","","isabelle_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isabelle_vonTrapp_RF_fourth"
"96","jersey_OughtaBe","RF","1.3.2020","first","OughtaBe",15,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"4000","","","jersey_OughtaBe_RF","2.14.2020","second","OughtaBe",16,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","t",4,"c",4,NA,NA,NA,"8000","","","jersey_OughtaBe_RF","3.12.2020","third","OughtaBe",8,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,"0","","","jersey_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jersey_OughtaBe_RF_fourth"
"97","khakibeige_Lynd","LH","12.19.2019","first","Lynd",30,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"12000","","","khakibeige_Lynd_LH","1.30.2020","second","Lynd",35,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"13000","","","khakibeige_Lynd_LH","3.5.2020","third","Lynd",31,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"31000","","","khakibeige_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"khakibeige_Lynd_LH_fourth"
"98","lassandra_vonTrapp","LH","1.6.2020","first","vonTrapp",18,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"26000","","","lassandra_vonTrapp_LH","2.12.2020","second","vonTrapp",19,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"29000","","","lassandra_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lassandra_vonTrapp_LH_fourth"
"99","laugh_Lynd","LF","12.19.2019","first","Lynd",37,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"573000","","","laugh_Lynd_LF","1.30.2020","second","Lynd",32,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"20000","","","laugh_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"laugh_Lynd_LF_fourth"
"100","laugh_Lynd","RH","12.19.2019","first","Lynd",37,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"36000","","","laugh_Lynd_RH","1.30.2020","second","Lynd",32,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"13000","","","laugh_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"laugh_Lynd_RH_fourth"
"101","laura558_Paddlebridge","LF","1.17.2020","first","Paddlebridge",20,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"2000","","","laura558_Paddlebridge_LF","2.21.2020","second","Paddlebridge",17,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","m",1,"c",1,NA,NA,NA,"3000","","","laura558_Paddlebridge_LF","3.20.2020","third","Paddlebridge",12,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"3000","","","laura558_Paddlebridge_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"laura558_Paddlebridge_LF_fourth"
"102","love_Butterworks","RH","1.2.2020","first","Butterworks",20,"corynebac","other26","corynebac","other26","","","","",26,"bw034","","","bw068","","","","",NA,"","",NA,"","","","","","","no","j",2,"c",2,NA,NA,NA,"13000","","","love_Butterworks_RH","2.4.2020","second","Butterworks",23,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"3000","","","love_Butterworks_RH","3.3.2020","third","Butterworks",23,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","n",3,"c",2,NA,NA,NA,"71000","","","love_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"love_Butterworks_RH_fourth"
"103","madge_Lynd","LH","12.19.2019","first","Lynd",22,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"12000","","","madge_Lynd_LH","1.30.2020","second","Lynd",29,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"10000","","","madge_Lynd_LH","3.5.2020","third","Lynd",32,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"12000","","","madge_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"madge_Lynd_LH_fourth"
"104","mandolin_Butterworks","RF","1.2.2020","first","Butterworks",21,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"16000","","","mandolin_Butterworks_RF","2.4.2020","second","Butterworks",28,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","t",1,"c",1,NA,NA,NA,"41000","","","mandolin_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mandolin_Butterworks_RF_fourth"
"105","marney382_Paddlebridge","RF","1.17.2020","first","Paddlebridge",31,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"16000","","","marney382_Paddlebridge_RF","2.21.2020","second","Paddlebridge",22,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"87000","yes","","marney382_Paddlebridge_RF","3.20.2020","third","Paddlebridge",25,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"75000","","","marney382_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marney382_Paddlebridge_RF_fourth"
"106","marney382_Paddlebridge","RH","1.17.2020","first","Paddlebridge",31,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"33000","","","marney382_Paddlebridge_RH","2.21.2020","second","Paddlebridge",22,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"73000","","","marney382_Paddlebridge_RH","3.20.2020","third","Paddlebridge",25,"cns","yes27","strep","yes27","","","","",27,"pb087","no id","","pb088","aerococcus viridans","yes","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",2,NA,NA,NA,"72000","","","marney382_Paddlebridge_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marney382_Paddlebridge_RH_fourth"
"107","matilda_vonTrapp","LF","1.6.2020","first","vonTrapp",7,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"0","","","matilda_vonTrapp_LF","2.12.2020","second","vonTrapp",6,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"7000","yes","","matilda_vonTrapp_LF","3.10.2020","third","vonTrapp",7,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"5000","","","matilda_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matilda_vonTrapp_LF_fourth"
"108","matilda_vonTrapp","LH","1.6.2020","first","vonTrapp",7,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"3000","","","matilda_vonTrapp_LH","2.12.2020","second","vonTrapp",6,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"6000","yes","","matilda_vonTrapp_LH","3.10.2020","third","vonTrapp",7,"","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"9000","","","matilda_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matilda_vonTrapp_LH_fourth"
"109","matilda_vonTrapp","RH","1.6.2020","first","vonTrapp",7,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"10800","","","matilda_vonTrapp_RH","2.12.2020","second","vonTrapp",6,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"19000","","","matilda_vonTrapp_RH","3.10.2020","third","vonTrapp",7,"cns","yes2","","","","","","",2,"vt073","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"8000","","","matilda_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matilda_vonTrapp_RH_fourth"
"110","pasta_Swallowdale","LH","12.13.2019","first","Swallowdale",21,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"21000","","","pasta_Swallowdale_LH","1.22.2020","second","Swallowdale",20,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"2000","","","pasta_Swallowdale_LH","2.28.2020","third","Swallowdale",4,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"20000","","","pasta_Swallowdale_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pasta_Swallowdale_LH_fourth"
"111","pasta_Swallowdale","RF","12.13.2019","first","Swallowdale",21,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"16000","","","pasta_Swallowdale_RF","1.22.2020","second","Swallowdale",20,"","","","","","","","",8,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"18000","","","pasta_Swallowdale_RF","2.28.2020","third","Swallowdale",4,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"3000","","","pasta_Swallowdale_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pasta_Swallowdale_RF_fourth"
