,cow_id,quarter,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_cc_1,first_cc_2,first_cc_3,first_scc,first_contam,first_contam_comment,first_uniqueID,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_uniqueID,third_date,third_visit,third_farm,third_order,third_path_1,third_path1_imi,third_path_2,third_path2_imi,third_path_3,third_path3_imi,third_path_4,third_path4_imi,third_quarter_code,third_isolate_1,third_path_1_maldi_final_id,third_fix_1,third_isolate_2,third_path_2_maldi_final_id,third_fix_2,third_isolate_3,third_path_3_maldi_final_id,third_fix_3,third_isolate_4,third_path_4_maldi_final_id,third_fix_4,third_clinical,third_blind,third_teatinj,third_pstmilking,third_mixed_inf_series,third_dup_not_collected,third_imi_series,third_hygiene_scorer_1,third_hygiene_1,third_hygiene_scorer_2,third_hygiene_2,third_cc_1,third_cc_2,third_cc_3,third_scc,third_contam,third_contam_comment,third_uniqueID,fourth_date,fourth_visit,fourth_farm,fourth_order,fourth_path_1,fourth_path1_imi,fourth_path_2,fourth_path2_imi,fourth_path_3,fourth_path3_imi,fourth_path_4,fourth_path4_imi,fourth_quarter_code,fourth_isolate_1,fourth_path_1_maldi_final_id,fourth_fix_1,fourth_isolate_2,fourth_path_2_maldi_final_id,fourth_fix_2,fourth_isolate_3,fourth_path_3_maldi_final_id,fourth_fix_3,fourth_isolate_4,fourth_path_4_maldi_final_id,fourth_fix_4,fourth_clinical,fourth_blind,fourth_teatinj,fourth_pstmilking,fourth_mixed_inf_series,fourth_dup_not_collected,fourth_imi_series,fourth_hygiene_scorer_1,fourth_hygiene_1,fourth_hygiene_scorer_2,fourth_hygiene_2,fourth_cc_1,fourth_cc_2,fourth_cc_3,fourth_scc,fourth_contam,fourth_contam_comment,fourth_uniqueID
77,flossy_Swallowdale,LH,12.13.2019,first,Swallowdale,24,cns,yes2,,,,,,,2,sw040,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,86000,,,flossy_Swallowdale_LH,1.22.2020,second,Swallowdale,10,cns,yes2,,,,,,,2,sw070,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,420000,,,flossy_Swallowdale_LH,2.28.2020,third,Swallowdale,23,cns,no17,,,,,,,17,sw121,,,,,,,,,,NA,NA,,,,,,,no,NA,NA,NA,NA,NA,NA,NA,590000,,,flossy_Swallowdale_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flossy_Swallowdale_LH_fourth
78,gift379_Paddlebridge,LF,1.17.2020,first,Paddlebridge,30,cns,yes2,,,,,,,2,pb023,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,210000,,,gift379_Paddlebridge_LF,2.21.2020,second,Paddlebridge,28,cns,yes1,,,,,,,1,pb054,,,,,,,,,,NA,NA,,,,,no,,yes,m,1,c,1,NA,NA,NA,150000,,,gift379_Paddlebridge_LF,3.20.2020,third,Paddlebridge,28,cns,yes2,,,,,,,2,pb091,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,130000,,,gift379_Paddlebridge_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gift379_Paddlebridge_LF_fourth
79,gift379_Paddlebridge,RF,1.17.2020,first,Paddlebridge,30,cns,yes2,,,,,,,2,pb024,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,190000,,,gift379_Paddlebridge_RF,2.21.2020,second,Paddlebridge,28,cns,yes2,,,,,,,2,pb055,,,,,,,,,,NA,NA,,,,,no,,yes,m,1,c,1,NA,NA,NA,180000,,,gift379_Paddlebridge_RF,3.20.2020,third,Paddlebridge,28,cns,yes1,,,,,,,1,pb092,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,180000,,,gift379_Paddlebridge_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gift379_Paddlebridge_RF_fourth
80,ginger_OughtaBe,RH,1.3.2020,first,OughtaBe,36,cns,yes2,,,,,,,2,ob053,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,1400000,,,ginger_OughtaBe_RH,2.14.2020,second,OughtaBe,34,cns,yes2,,,,,,,2,ob101,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,t,1,c,1,NA,NA,NA,230000,,,ginger_OughtaBe_RH,3.12.2020,third,OughtaBe,34,sa,other22,strep,other22,cns,other22,,,22,ob164,,,ob165,,,ob166,,,,NA,NA,,,,,,,no,j,1,c,1,NA,NA,NA,1700000,,,ginger_OughtaBe_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ginger_OughtaBe_RH_fourth
81,gloria_vonTrapp,LF,1.6.2020,first,vonTrapp,2,cns,yes2,cns,other18,,,,,2,vt001,,,vt002,,,,,,,NA,NA,,,,,tbd,,yes,j,2,c,3,NA,NA,NA,85000,,,gloria_vonTrapp_LF,2.12.2020,second,vonTrapp,5,cns,yes2,cns,other18,,,,,2,vt037,,,vt038,,,,,,,NA,NA,,,,,tbd,,yes,j,2,c,2,NA,NA,NA,80000,,,gloria_vonTrapp_LF,3.10.2020,third,vonTrapp,5,cns,yes2,,,,,,,2,vt068,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,67000,,,gloria_vonTrapp_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gloria_vonTrapp_LF_fourth
82,gloria_vonTrapp,RF,1.6.2020,first,vonTrapp,2,cns,yes2,,,,,,,2,vt003,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,200000,,,gloria_vonTrapp_RF,2.12.2020,second,vonTrapp,5,cns,yes2,cns,other18,,,,,2,vt039,,,vt040,,,,,,,NA,NA,,,,,tbd,,yes,j,2,c,2,NA,NA,NA,69000,,,gloria_vonTrapp_RF,3.10.2020,third,vonTrapp,5,cns,yes2,,,,,,,2,vt071,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,67000,,,gloria_vonTrapp_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gloria_vonTrapp_RF_fourth
83,goldie_Swallowdale,LF,12.13.2019,first,Swallowdale,15,cns,yes2,,,,,,,2,sw029,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,157000,,,goldie_Swallowdale_LF,1.22.2020,second,Swallowdale,6,cns,yes2,,,,,,,2,sw060,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,45000,,,goldie_Swallowdale_LF,2.28.2020,third,Swallowdale,33,cns,yes2,,,,,,,2,sw129,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,59000,,,goldie_Swallowdale_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goldie_Swallowdale_LF_fourth
84,goldie_Swallowdale,LH,12.13.2019,first,Swallowdale,15,cns,yes27,strep,yes27,,,,,27,sw027,,,sw028,,,,,,,NA,NA,,,,,yes,,yes,NA,NA,NA,NA,NA,NA,NA,66000,,,goldie_Swallowdale_LH,1.22.2020,second,Swallowdale,6,cns,yes27,strep,yes27,,,,,27,sw058,,,sw059,,,,,,,NA,NA,,,,,yes,,yes,j,2,NA,NA,NA,NA,NA,110000,,,goldie_Swallowdale_LH,2.28.2020,third,Swallowdale,33,strep,other12,cns,other12,,,,,12,sw127,streptococcus uberis,,sw128,staphylococcus chromogenes,,,,,,NA,NA,,,,,,,no,NA,NA,NA,NA,NA,NA,NA,130000,,,goldie_Swallowdale_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goldie_Swallowdale_LH_fourth
85,goldie_Swallowdale,RH,12.13.2019,first,Swallowdale,15,cns,yes27,strep,yes27,,,,,27,sw031,,,sw030,,,,,,,NA,NA,,,,,yes,,yes,NA,NA,NA,NA,NA,NA,NA,73000,,,goldie_Swallowdale_RH,1.22.2020,second,Swallowdale,6,cns,yes27,strep,yes27,,,,,27,sw061,,,sw062,,,,,,,NA,NA,,,,,yes,,yes,j,2,NA,NA,NA,NA,NA,58000,,,goldie_Swallowdale_RH,2.28.2020,third,Swallowdale,33,cns,other12,strep,other12,,,,,12,sw130,staphylococcus chromogenes,,sw131,streptococcus uberis,,,,,,NA,NA,,,,,,,no,NA,NA,NA,NA,NA,NA,NA,200000,,,goldie_Swallowdale_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goldie_Swallowdale_RH_fourth
86,goody_OughtaBe,LF,1.3.2020,first,OughtaBe,9,cns,yes2,,,,,,,2,ob008,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,540000,,,goody_OughtaBe_LF,2.14.2020,second,OughtaBe,9,cns,yes2,,,,,,,2,ob063,,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,3,NA,NA,NA,580000,,,goody_OughtaBe_LF,3.12.2020,third,OughtaBe,10,cns,yes27,cns,yes27,,,,,27,ob126,staphylococcus chromogenes,,ob127,staphylococcus chromogenes,,,,,,NA,NA,,,,,tbd,,yes,j,3,c,3,NA,NA,NA,300000,,,goody_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goody_OughtaBe_LF_fourth
87,goody_OughtaBe,LH,1.3.2020,first,OughtaBe,9,cns,yes2,cns,other35,,,,,35,ob006,,,ob007,,,,,,,NA,NA,,,,,tbd,,yes,j,3,c,3,NA,NA,NA,300000,,,goody_OughtaBe_LH,2.14.2020,second,OughtaBe,9,cns,yes2,,,,,,,2,ob062,,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,3,NA,NA,NA,520000,,,goody_OughtaBe_LH,3.12.2020,third,OughtaBe,10,cns,yes2,,,,,,,2,ob125,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,100000,,,goody_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goody_OughtaBe_LH_fourth
88,guana362_Paddlebridge,LH,1.17.2020,first,Paddlebridge,25,cns,yes2,,,,,,,2,pb017,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,80000,,,guana362_Paddlebridge_LH,2.21.2020,second,Paddlebridge,26,cns,yes2,,,,,,,2,pb051,,,,,,,,,,NA,NA,,,,,no,,yes,m,1,c,1,NA,NA,NA,130000,,,guana362_Paddlebridge_LH,3.20.2020,third,Paddlebridge,27,cns,yes2,,,,,,,2,pb090,staphylococcus haemolyticus,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,12000,,,guana362_Paddlebridge_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,guana362_Paddlebridge_LH_fourth
89,hawthorn_Butterworks,RH,1.2.2020,first,Butterworks,14,cns,yes2,,,,,,,2,bw015,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,99000,,,hawthorn_Butterworks_RH,2.4.2020,second,Butterworks,16,cns,yes2,,,,,,,2,bw085,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,2,NA,NA,NA,120000,,,hawthorn_Butterworks_RH,3.3.2020,third,Butterworks,16,cns,yes1,,,,,,,1,bw133,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,n,2,c,1,NA,NA,NA,43000,,,hawthorn_Butterworks_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hawthorn_Butterworks_RH_fourth
90,irene_vonTrapp,LF,1.6.2020,first,vonTrapp,22,cns,yes2,,,,,,,2,vt022,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,29000,,,irene_vonTrapp_LF,2.12.2020,second,vonTrapp,20,cns,yes2,,,,,,,2,vt050,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,50000,,,irene_vonTrapp_LF,3.10.2020,third,vonTrapp,24,cns,yes2,,,,,,,2,vt092,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,69000,,,irene_vonTrapp_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,irene_vonTrapp_LF_fourth
91,jitterbug_Lynd,RH,12.19.2019,first,Lynd,11,cns,yes2,,,,,,,2,lf014,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,40000,,,jitterbug_Lynd_RH,1.30.2020,second,Lynd,21,cns,yes2,,,,,,,2,lf075,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,120000,,,jitterbug_Lynd_RH,3.5.2020,third,Lynd,1,cns,yes1,,,,,,,1,lf090,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,170000,,,jitterbug_Lynd_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jitterbug_Lynd_RH_fourth
92,jolene_Butterworks,RF,1.2.2020,first,Butterworks,23,cns,yes2,,,,,,,2,bw043,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,180000,,,jolene_Butterworks_RF,2.4.2020,second,Butterworks,25,cns,yes2,,,,,,,2,bw098,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,1,NA,NA,NA,240000,,,jolene_Butterworks_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jolene_Butterworks_RF_fourth
93,kandykorn_OughtaBe,LF,1.3.2020,first,OughtaBe,16,cns,yes1,,,,,,,1,ob022,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,43000,,,kandykorn_OughtaBe_LF,2.14.2020,second,OughtaBe,14,cns,yes2,,,,,,,2,ob071,,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,1,NA,NA,NA,110000,,,kandykorn_OughtaBe_LF,3.12.2020,third,OughtaBe,16,cns,yes2,,,,,,,2,ob134,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,29000,,,kandykorn_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kandykorn_OughtaBe_LF_fourth
94,karla_OughtaBe,LH,1.3.2020,first,OughtaBe,19,strep,yes27,cns,yes27,,,,,27,ob024,,,ob025,,,,,,,NA,NA,,,,,yes,,yes,j,2,c,3,NA,NA,NA,130000,,,karla_OughtaBe_LH,2.14.2020,second,OughtaBe,18,cns,yes27,cns,yes27,,,,,27,ob078,,,ob079,,,,,,,NA,NA,,,,,yes,,yes,t,2,c,2,NA,NA,NA,310000,,,karla_OughtaBe_LH,3.12.2020,third,OughtaBe,20,cns,yes27,cns,yes27,,,,,27,ob141,staphylococcus chromogenes,,ob142,staphylococcus chromogenes,,,,,,NA,NA,,,,,tbd,,yes,j,3,c,2,NA,NA,NA,70000,,,karla_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,karla_OughtaBe_LH_fourth
95,karla_OughtaBe,RH,1.3.2020,first,OughtaBe,19,cns,yes2,cns,other18,,,,,2,ob026,,,ob027,,,,,,,NA,NA,,,,,tbd,,yes,j,2,c,3,NA,NA,NA,570000,,,karla_OughtaBe_RH,2.14.2020,second,OughtaBe,18,strep,yes27,cns,yes27,,,,,27,ob080,,,ob081,,,,,,,NA,NA,,,,,yes,,yes,t,2,c,2,NA,NA,NA,110000,,,karla_OughtaBe_RH,3.12.2020,third,OughtaBe,20,cns,yes27,strep,yes27,,,,,27,ob143,staphylococcus chromogenes,,ob144,,,,,,,NA,NA,,,,,yes,,yes,j,3,c,2,NA,NA,NA,29000,,,karla_OughtaBe_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,karla_OughtaBe_RH_fourth
96,katie_OughtaBe,LH,1.3.2020,first,OughtaBe,35,cns,yes2,,,,,,,2,ob051,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,180000,,,katie_OughtaBe_LH,2.14.2020,second,OughtaBe,35,cns,yes2,,,,,,,2,ob102,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,t,1,c,1,NA,NA,NA,190000,,,katie_OughtaBe_LH,3.12.2020,third,OughtaBe,35,cns,yes2,,,,,,,2,ob167,,,,,,,,,,NA,NA,,,,,,,yes,j,1,c,1,NA,NA,NA,110000,,,katie_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,katie_OughtaBe_LH_fourth
97,khakibeige_Lynd,LF,12.19.2019,first,Lynd,30,cns,yes2,,,,,,,2,lf036,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,33000,,,khakibeige_Lynd_LF,1.30.2020,second,Lynd,35,cns,yes1,,,,,,,1,lf087,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,48000,,,khakibeige_Lynd_LF,3.5.2020,third,Lynd,31,cns,yes2,,,,,,,2,lf123,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,54000,,,khakibeige_Lynd_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,khakibeige_Lynd_LF_fourth
98,kit_OughtaBe,LH,1.3.2020,first,OughtaBe,2,cns,yes2,,,,,,,2,ob002,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,290000,,,kit_OughtaBe_LH,2.14.2020,second,OughtaBe,3,cns,yes2,,,,,,,2,ob059,,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,2,NA,NA,NA,320000,,,kit_OughtaBe_LH,3.12.2020,third,OughtaBe,5,cns,yes2,cns,other18,,,,,2,ob112,staphylococcus chromogenes,,ob168,,,,,,,NA,NA,,,,,tbd,,yes,j,2,c,2,NA,NA,NA,120000,,,kit_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kit_OughtaBe_LH_fourth
99,klondike_Lynd,RF,12.19.2019,first,Lynd,5,cns,yes2,,,,,,,2,lf006,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,90000,,,klondike_Lynd_RF,1.30.2020,second,Lynd,5,cns,yes2,cns,other18,,,,,2,lf051,staphylococcus chromogenes,,lf052,staphylococcus chromogenes,,,,,,NA,NA,,,,,tbd,,yes,NA,NA,NA,NA,NA,NA,NA,83000,,,klondike_Lynd_RF,3.5.2020,third,Lynd,9,cns,yes2,,,,,,,2,lf100,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,230000,,,klondike_Lynd_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,klondike_Lynd_RF_fourth
100,korny_OughtaBe,LF,1.3.2020,first,OughtaBe,10,cns,other9,,,,,,,9,ob011,,,,,,,,,,NA,NA,,,,,,,no,j,4,c,4,NA,NA,NA,210000,,,korny_OughtaBe_LF,2.14.2020,second,OughtaBe,11,cns,yes2,,,,,,,2,ob066,,,,,,,,,,NA,NA,,,,,,,no,t,2,c,1,NA,NA,NA,230000,,,korny_OughtaBe_LF,3.12.2020,third,OughtaBe,6,cns,yes2,,,,,,,2,ob115,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,28000,,,korny_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,korny_OughtaBe_LF_fourth
101,korny_OughtaBe,LH,1.3.2020,first,OughtaBe,10,cns,yes27,strep,yes27,,,,,27,ob009,,,ob010,,,,,,,NA,NA,,,,,yes,,yes,j,4,c,4,NA,NA,NA,120000,,,korny_OughtaBe_LH,2.14.2020,second,OughtaBe,11,strep,yes27,cns,yes27,,,,,27,ob064,,,ob065,,,,,,,NA,NA,,,,,yes,,yes,t,2,c,1,NA,NA,NA,180000,,,korny_OughtaBe_LH,3.12.2020,third,OughtaBe,6,cns,yes27,strep,yes27,,,,,27,ob113,staphylococcus chromogenes,,ob114,,,,,,,NA,NA,,,,,yes,,yes,j,4,c,4,NA,NA,NA,20000,,,korny_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,korny_OughtaBe_LH_fourth
102,korny_OughtaBe,RF,1.3.2020,first,OughtaBe,10,cns,other9,,,,,,,9,ob013,,,,,,,,,,NA,NA,,,,,,,no,j,4,c,4,NA,NA,NA,130000,,,korny_OughtaBe_RF,2.14.2020,second,OughtaBe,11,cns,yes2,,,,,,,2,ob068,,,,,,,,,,NA,NA,,,,,,,no,t,2,c,1,NA,NA,NA,90000,,,korny_OughtaBe_RF,3.12.2020,third,OughtaBe,6,cns,yes2,,,,,,,2,ob117,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,13000,,,korny_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,korny_OughtaBe_RF_fourth
