date,visit,farm,order,cow_id,quarter,path_1,path1_IMI,path_2,path2_IMI,path_3,path3_IMI,path_4,path4_IMI,quarter_code,isolate_1,isolate_2,isolate_3,isolate_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,IMI_series,hygiene_1,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment,uniqueID,path,scc_div_100k,ls
3.20.2020,third,Paddlebridge,21,sapphire338,RH,cns,yes2,,,,,,,2,PB076,,,,,,,,no,,yes,NA,NA,NA,NA,NA,140000,,,sapphire338_RH_third,CNS,1.4,3.485426827
1.29.2020,second,BJ,15,731,LF,cns,yes2,,,,,,,2,BJ043,,,,,,,,no,,yes,NA,NA,NA,NA,NA,140000,,,731_LF_second,CNS,1.4,3.485426827
1.6.2020,first,vonTrapp,23,lilac,LF,cns,yes2,,,,,,,2,VT024,,,,,,,,no,,yes,NA,NA,NA,NA,NA,140000,,,lilac_LF_first,CNS,1.4,3.485426827
3.10.2020,third,vonTrapp,19,flavia,LF,cns,yes2,,,,,,,2,VT084,,,,,,,,no,,yes,NA,NA,NA,NA,NA,140000,,,flavia_LF_third,CNS,1.4,3.485426827
1.30.2020,second,Lynd,19,webster,RF,cns,yes2,,,,,,,2,LF072,,,,,,,,no,,yes,NA,NA,NA,NA,NA,140000,,,webster_RF_second,CNS,1.4,3.485426827
3.3.2020,third,Butterworks,29,petunia,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,140000,,,petunia_RF_third,Negative,1.4,3.485426827
2.28.2020,third,Swallowdale,3,quantum,RH,,,,,,,,,3,,,,,,,,yes,,,,NA,NA,NA,NA,NA,140000,,,quantum_RH_third,Negative,1.4,3.485426827
1.10.2020,second,StonyPond,12,riley,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,140000,,,riley_LH_second,Negative,1.4,3.485426827
1.10.2020,second,StonyPond,21,doris,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,140000,,,doris_LH_second,Negative,1.4,3.485426827
1.10.2020,second,StonyPond,27,aubrey,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,140000,,,aubrey_RH_second,Negative,1.4,3.485426827
1.3.2020,first,OughtaBe,3,maxie,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,140000,,,maxie_RH_first,Negative,1.4,3.485426827
2.14.2020,second,OughtaBe,35,katie,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,140000,,,katie_RH_second,Negative,1.4,3.485426827
1.30.2020,second,Lynd,20,willy,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,140000,,,willy_LF_second,Negative,1.4,3.485426827
2.21.2020,second,Paddlebridge,28,gift379,LF,cns,yes1,,,,,,,1,PB054,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,gift379_LF_second,CNS,1.5,3.584962501
3.3.2020,third,Butterworks,19,marjoram,RH,cns,yes2,,,,,,,2,BW136,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,marjoram_RH_third,CNS,1.5,3.584962501
3.3.2020,third,Butterworks,26,melissa,LH,cns,yes2,,,,,,,2,BW148,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,melissa_LH_third,CNS,1.5,3.584962501
1.22.2020,second,Swallowdale,8,marshmellow,RF,cns,yes2,,,,,,,2,SW069,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,marshmellow_RF_second,CNS,1.5,3.584962501
2.28.2020,third,Swallowdale,22,denise,LF,cns,yes2,,,,,,,2,SW119,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,denise_LF_third,CNS,1.5,3.584962501
1.21.2020,second,Choiniere,17,32,LF,cns,yes2,,,,,,,2,CF105,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,32_LF_second,CNS,1.5,3.584962501
2.14.2020,second,OughtaBe,13,racer,RF,cns,yes2,,,,,,,2,OB070,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,racer_RF_second,CNS,1.5,3.584962501
1.17.2020,first,Paddlebridge,4,germ1140,RH,cns,yes2,,,,,,,2,PB001,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,germ1140_RH_first,CNS,1.5,3.584962501
2.12.2020,second,vonTrapp,30,panda,RH,cns,yes2,,,,,,,2,VT063,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,panda_RH_second,CNS,1.5,3.584962501
3.5.2020,third,Lynd,13,amarillo,RF,cns,yes2,,,,,,,2,LF104,,,,,,,,no,,yes,NA,NA,NA,NA,NA,150000,,,amarillo_RF_third,CNS,1.5,3.584962501
2.28.2020,third,Swallowdale,3,quantum,RF,,,,,,,,,3,,,,,,,,yes,,,,NA,NA,NA,NA,NA,150000,,,quantum_RF_third,Negative,1.5,3.584962501
1.10.2020,second,StonyPond,3,pippa,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,150000,,,pippa_RH_second,Negative,1.5,3.584962501
1.14.2020,first,Glennview,28,43,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,150000,,,43_RF_first,Negative,1.5,3.584962501
3.12.2020,third,OughtaBe,32,penny,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,150000,,,penny_LH_third,Negative,1.5,3.584962501
2.21.2020,second,Paddlebridge,25,shania291,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,150000,,,shania291_RH_second,Negative,1.5,3.584962501
2.12.2020,second,vonTrapp,14,zelda,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,150000,,,zelda_RF_second,Negative,1.5,3.584962501
12.17.2019,first,BJ,4,716,LH,cns,yes2,,,,,,,2,BJ003,,,,,,,,no,,yes,NA,NA,NA,NA,NA,152000,,,716_LH_first,CNS,1.52,3.604071324
12.12.2019,first,StonyPond,30,whopper,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,156000,,,whopper_RF_first,Negative,1.56,3.641546029
12.13.2019,first,Swallowdale,15,goldie,LF,cns,yes2,,,,,,,2,SW029,,,,,,,,no,,yes,NA,NA,NA,NA,NA,157000,,,goldie_LF_first,CNS,1.57,3.650764559
12.11.2019,first,Choiniere,11,41,LF,cns,yes2,,,,,,,2,CF023,,,,,,,,no,,yes,NA,NA,NA,NA,NA,159000,,,41_LF_first,CNS,1.59,3.669026766
3.10.2020,third,vonTrapp,29,panda,RH,cns,yes1,,,,,,,1,VT097,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,panda_RH_third,CNS,1.6,3.678071905
1.2.2020,first,Butterworks,12,snowball,RF,cns,yes2,,,,,,,2,BW013,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,snowball_RF_first,CNS,1.6,3.678071905
1.2.2020,first,Butterworks,24,nellie,RH,cns,yes2,,,,,,,2,BW044,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,nellie_RH_first,CNS,1.6,3.678071905
1.2.2020,first,Butterworks,31,chipotle,LF,cns,yes2,,,,,,,2,BW060,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,chipotle_LF_first,CNS,1.6,3.678071905
3.3.2020,third,Butterworks,17,nazareth,RF,cns,yes2,,,,,,,2,BW135,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,nazareth_RF_third,CNS,1.6,3.678071905
1.21.2020,second,Choiniere,7,40,RH,cns,yes2,,,,,,,2,CF090,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,40_RH_second,CNS,1.6,3.678071905
2.19.2020,second,Glennview,18,42,LF,cns,yes2,,,,,,,2,GV073,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,42_LF_second,CNS,1.6,3.678071905
1.3.2020,first,OughtaBe,32,tiktoe,RF,cns,yes2,,,,,,,2,OB044,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,tiktoe_RF_first,CNS,1.6,3.678071905
3.12.2020,third,OughtaBe,19,mschar,LH,cns,yes2,,,,,,,2,OB140,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,mschar_LH_third,CNS,1.6,3.678071905
1.6.2020,first,vonTrapp,35,lucha,RF,cns,yes2,,,,,,,2,VT031,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,lucha_RF_first,CNS,1.6,3.678071905
2.12.2020,second,vonTrapp,13,clara,RH,cns,yes2,,,,,,,2,VT044,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,clara_RH_second,CNS,1.6,3.678071905
1.30.2020,second,Lynd,18,krone,RH,cns,yes2,,,,,,,2,LF070,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,krone_RH_second,CNS,1.6,3.678071905
3.5.2020,third,Lynd,5,kowabunga,RF,cns,yes2,,,,,,,2,LF097,,,,,,,,no,,yes,NA,NA,NA,NA,NA,160000,,,kowabunga_RF_third,CNS,1.6,3.678071905
3.3.2020,third,Butterworks,24,star,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,160000,,,star_RF_third,Negative,1.6,3.678071905
1.22.2020,second,Swallowdale,34,jewel,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,160000,,,jewel_RF_second,Negative,1.6,3.678071905
1.10.2020,second,StonyPond,3,pippa,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,160000,,,pippa_LH_second,Negative,1.6,3.678071905
1.10.2020,second,StonyPond,27,aubrey,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,160000,,,aubrey_LH_second,Negative,1.6,3.678071905
3.16.2020,fourth,Choiniere,35,27,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,160000,,,27_LH_fourth,Negative,1.6,3.678071905
3.20.2020,third,Paddlebridge,34,farrah363,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,160000,,,farrah363_LH_third,Negative,1.6,3.678071905
2.26.2020,third,BJ,22,701,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,160000,,,701_RF_third,Negative,1.6,3.678071905
12.12.2019,first,StonyPond,7,riley,RF,cns,yes2,,,,,,,2,SP012,,,,,,,,no,,yes,NA,NA,NA,NA,NA,163000,,,riley_RF_first,CNS,1.63,3.704871964
12.12.2019,first,StonyPond,17,wynona,LF,cns,yes2,,,,,,,2,SP019,,,,,,,,no,,yes,NA,NA,NA,NA,NA,168000,,,wynona_LF_first,CNS,1.68,3.748461233
12.19.2019,first,Lynd,35,martina,LH,cns,yes2,,,,,,,2,LF040,,,,,,,,no,,yes,NA,NA,NA,NA,NA,168000,,,martina_LH_first,CNS,1.68,3.748461233
12.19.2019,first,Lynd,9,chaloopa,RH,cns,yes2,,,,,,,2,LF010,,,,,,,,no,,yes,NA,NA,NA,NA,NA,169000,,,chaloopa_RH_first,CNS,1.69,3.757023247
1.6.2020,first,vonTrapp,14,zelda,LF,cns,yes1,,,,,,,1,VT015,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,zelda_LF_first,CNS,1.7,3.765534746
3.5.2020,third,Lynd,1,jitterbug,RH,cns,yes1,,,,,,,1,LF090,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,jitterbug_RH_third,CNS,1.7,3.765534746
1.2.2020,first,Butterworks,27,crescent,RH,cns,yes2,,,,,,,2,BW050,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,crescent_RH_first,CNS,1.7,3.765534746
1.10.2020,second,StonyPond,4,wynona,LH,cns,yes2,,,,,,,2,SP038,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,wynona_LH_second,CNS,1.7,3.765534746
2.14.2020,second,OughtaBe,17,mschar,LH,cns,yes2,,,,,,,2,OB077,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,mschar_LH_second,CNS,1.7,3.765534746
2.26.2020,third,BJ,21,733,LF,cns,yes2,,,,,,,2,BJ072,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,733_LF_third,CNS,1.7,3.765534746
1.6.2020,first,vonTrapp,35,lucha,LF,cns,yes2,,,,,,,2,VT030,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,lucha_LF_first,CNS,1.7,3.765534746
3.10.2020,third,vonTrapp,3,leopard,LH,sa,yes2,,,,,,,2,VT065,,,,,,,,no,,yes,NA,NA,NA,NA,NA,170000,,,leopard_LH_third,Staph_aureus,1.7,3.765534746
2.4.2020,second,Butterworks,28,mandolin,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,170000,,,mandolin_RH_second,Negative,1.7,3.765534746
1.22.2020,second,Swallowdale,28,sondra,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,170000,,,sondra_RF_second,Negative,1.7,3.765534746
1.10.2020,second,StonyPond,9,lish,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,170000,,,lish_LF_second,Negative,1.7,3.765534746
1.10.2020,second,StonyPond,25,abbi,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,170000,,,abbi_LF_second,Negative,1.7,3.765534746
3.10.2020,third,vonTrapp,16,tallula,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,170000,,,tallula_LH_third,Negative,1.7,3.765534746
12.13.2019,first,Swallowdale,1,pledge,RF,cns,yes2,,,,,,,2,SW004,,,,,,,,no,,yes,NA,NA,NA,NA,NA,172000,,,pledge_RF_first,CNS,1.72,3.782408565
3.20.2020,third,Paddlebridge,28,gift379,RF,cns,yes1,,,,,,,1,PB092,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,gift379_RF_third,CNS,1.8,3.847996907
1.2.2020,first,Butterworks,23,jolene,RF,cns,yes2,,,,,,,2,BW043,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,jolene_RF_first,CNS,1.8,3.847996907
2.28.2020,third,Swallowdale,11,pledge,RH,cns,yes2,,,,,,,2,SW102,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,pledge_RH_third,CNS,1.8,3.847996907
2.28.2020,third,Swallowdale,21,marshmellow,LF,cns,yes2,,,,,,,2,SW116,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,marshmellow_LF_third,CNS,1.8,3.847996907
1.21.2020,second,Choiniere,29,41,LH,cns,yes2,,,,,,,1,CF121,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,41_LH_second,CNS,1.8,3.847996907
2.17.2020,third,Choiniere,4,69,RH,cns,yes2,,,,,,,2,CF138,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,69_RH_third,CNS,1.8,3.847996907
2.17.2020,third,Choiniere,13,7,RF,cns,yes2,,,,,,,2,CF151,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,7_RF_third,CNS,1.8,3.847996907
3.16.2020,fourth,Choiniere,12,23,RF,cns,yes2,,,,,,,2,CF206,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,23_RF_fourth,CNS,1.8,3.847996907
1.3.2020,first,OughtaBe,35,katie,LH,cns,yes2,,,,,,,2,OB051,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,katie_LH_first,CNS,1.8,3.847996907
2.21.2020,second,Paddlebridge,28,gift379,RF,cns,yes2,,,,,,,2,PB055,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,gift379_RF_second,CNS,1.8,3.847996907
1.30.2020,second,Lynd,3,lovage,LF,cns,yes2,,,,,,,2,LF048,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,lovage_LF_second,CNS,1.8,3.847996907
3.5.2020,third,Lynd,15,krone,RH,cns,yes2,,,,,,,2,LF108,,,,,,,,no,,yes,NA,NA,NA,NA,NA,180000,,,krone_RH_third,CNS,1.8,3.847996907
1.10.2020,second,StonyPond,32,delilah,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,180000,,,delilah_LH_second,Negative,1.8,3.847996907
2.17.2020,third,Choiniere,23,8,LF,,,,,,,,,3,,,,,,,yes,,,,,NA,NA,NA,NA,NA,180000,,,8_LF_third,Negative,1.8,3.847996907
1.29.2020,second,BJ,26,713,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,180000,,,713_RH_second,Negative,1.8,3.847996907
2.26.2020,third,BJ,27,713,LH,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,180000,,,713_LH_third,Negative,1.8,3.847996907
2.26.2020,third,BJ,27,713,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,180000,,,713_RH_third,Negative,1.8,3.847996907
12.11.2019,first,Choiniere,12,26,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,181000,,,26_RH_first,Negative,1.81,3.855989697
12.19.2019,first,Lynd,6,webster,RF,cns,yes2,,,,,,,2,LF007,,,,,,,,no,,yes,NA,NA,NA,NA,NA,187000,,,webster_RF_first,CNS,1.87,3.90303827
1.21.2020,second,Choiniere,16,7,RF,cns,yes2,,,,,,,2,CF104,,,,,,,,no,,yes,NA,NA,NA,NA,NA,190000,,,7_RF_second,CNS,1.9,3.925999419
1.21.2020,second,Choiniere,33,16,LF,cns,yes2,,,,,,,2,CF129,,,,,,,,no,,yes,NA,NA,NA,NA,NA,190000,,,16_LF_second,CNS,1.9,3.925999419
3.16.2020,fourth,Choiniere,4,16,LF,cns,yes2,cns,other18,,,,,2,CF191,CF192,,,,,,,tbd,,yes,NA,NA,NA,NA,NA,190000,,,16_LF_fourth,CNS,1.9,3.925999419
1.14.2020,first,Glennview,11,199,RH,cns,yes2,,,,,,,2,GV024,,,,,,,,no,,yes,NA,NA,NA,NA,NA,190000,,,199_RH_first,CNS,1.9,3.925999419
2.14.2020,second,OughtaBe,35,katie,LH,cns,yes2,,,,,,,2,OB102,,,,,,,,no,,yes,NA,NA,NA,NA,NA,190000,,,katie_LH_second,CNS,1.9,3.925999419
1.17.2020,first,Paddlebridge,30,gift379,RF,cns,yes2,,,,,,,2,PB024,,,,,,,,no,,yes,NA,NA,NA,NA,NA,190000,,,gift379_RF_first,CNS,1.9,3.925999419
3.20.2020,third,Paddlebridge,16,fitzi31,LH,cns,yes2,,,,,,,2,PB073,,,,,,,,no,,yes,NA,NA,NA,NA,NA,190000,,,fitzi31_LH_third,CNS,1.9,3.925999419
3.3.2020,third,Butterworks,33,applecore,LH,sa,yes2,,,,,,,2,BW156,,,,,,,,no,,yes,NA,NA,NA,NA,NA,190000,,,applecore_LH_third,Staph_aureus,1.9,3.925999419
1.17.2020,first,Paddlebridge,33,annabeth2,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,190000,,,annabeth2_LF_first,Negative,1.9,3.925999419
12.12.2019,first,StonyPond,6,peaches,LH,cns,yes2,,,,,,,2,SP011,,,,,,,,no,,yes,NA,NA,NA,NA,NA,192000,,,peaches_LH_first,CNS,1.92,3.941106311
1.22.2020,second,Swallowdale,14,cambric,LH,cns,yes2,,,,,,,2,SW072,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,cambric_LH_second,CNS,2,4
2.17.2020,third,Choiniere,24,23,RF,cns,yes2,,,,,,,2,CF169,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,23_RF_third,CNS,2,4
3.16.2020,fourth,Choiniere,15,41,LH,cns,yes2,,,,,,,2,CF211,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,41_LH_fourth,CNS,2,4
3.19.2020,third,Glennview,6,173,LH,cns,yes2,,,,,,,2,GV109,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,173_LH_third,CNS,2,4
3.19.2020,third,Glennview,12,79,RH,cns,yes2,,,,,,,2,GV120,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,79_RH_third,CNS,2,4
1.6.2020,first,vonTrapp,2,gloria,RF,cns,yes2,,,,,,,2,VT003,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,gloria_RF_first,CNS,2,4
3.10.2020,third,vonTrapp,25,ardetta,RF,cns,yes2,,,,,,,2,VT094,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,ardetta_RF_third,CNS,2,4
1.30.2020,second,Lynd,8,faith,LH,cns,yes2,,,,,,,2,LF055,,,,,,,,no,,yes,NA,NA,NA,NA,NA,200000,,,faith_LH_second,CNS,2,4
1.2.2020,first,Butterworks,30,applecore,LF,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,2.00E+05,,,applecore_LF_first,Negative,2,4
2.14.2020,second,OughtaBe,9,goody,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2.00E+05,,,goody_RH_second,Negative,2,4
1.29.2020,second,BJ,26,713,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2.00E+05,,,713_RF_second,Negative,2,4
12.17.2019,first,BJ,10,720,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,209000,,,720_RF_first,Negative,2.09,4.063502942
1.2.2020,first,Butterworks,19,manzana,LH,cns,yes2,,,,,,,2,BW029,,,,,,,,no,,yes,NA,NA,NA,NA,NA,210000,,,manzana_LH_first,CNS,2.1,4.070389328
3.3.2020,third,Butterworks,8,pearl,LF,cns,yes2,cns,other18,,,,,2,BW123,BW124,,,,,,,tbd,,yes,NA,NA,NA,NA,NA,210000,,,pearl_LF_third,CNS,2.1,4.070389328
1.21.2020,second,Choiniere,8,69,RH,cns,yes2,,,,,,,2,CF093,,,,,,,,no,,yes,NA,NA,NA,NA,NA,210000,,,69_RH_second,CNS,2.1,4.070389328
3.16.2020,fourth,Choiniere,30,7,LH,cns,yes2,,,,,,,2,CF231,,,,,,,,no,,yes,NA,NA,NA,NA,NA,210000,,,7_LH_fourth,CNS,2.1,4.070389328
1.17.2020,first,Paddlebridge,8,kyra35,RH,cns,yes2,cns,other18,,,,,2,PB002,PB003,,,,,,,tbd,,yes,NA,NA,NA,NA,NA,210000,,,kyra35_RH_first,CNS,2.1,4.070389328
1.17.2020,first,Paddlebridge,30,gift379,LF,cns,yes2,,,,,,,2,PB023,,,,,,,,no,,yes,NA,NA,NA,NA,NA,210000,,,gift379_LF_first,CNS,2.1,4.070389328
2.21.2020,second,Paddlebridge,27,scrapie278,RH,cns,yes2,,,,,,,2,PB052,,,,,,,,no,,yes,NA,NA,NA,NA,NA,210000,,,scrapie278_RH_second,CNS,2.1,4.070389328
1.21.2020,second,Choiniere,14,12,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,210000,,,12_RH_second,Negative,2.1,4.070389328
2.26.2020,third,BJ,20,763,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,210000,,,763_LH_third,Negative,2.1,4.070389328
12.11.2019,first,Choiniere,34,30,LH,cns,yes2,,,,,,,2,CF061,,,,,,,,no,,yes,NA,NA,NA,NA,NA,212000,,,30_LH_first,CNS,2.12,4.084064265
12.11.2019,first,Choiniere,23,44,LF,cns,yes2,,,,,,,2,CF045,,,,,,,,no,,yes,NA,NA,NA,NA,NA,217000,,,44_LF_first,CNS,2.17,4.117695043
3.3.2020,third,Butterworks,25,nellie,LH,cns,yes2,,,,,,,2,BW144,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,nellie_LH_third,CNS,2.2,4.137503524
1.22.2020,second,Swallowdale,8,marshmellow,LF,cns,yes2,,,,,,,2,SW066,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,marshmellow_LF_second,CNS,2.2,4.137503524
1.22.2020,second,Swallowdale,31,cassia,LH,cns,yes2,,,,,,,2,SW085,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,cassia_LH_second,CNS,2.2,4.137503524
1.10.2020,second,StonyPond,24,octavia,RH,cns,yes2,,,,,,,2,SP062,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,octavia_RH_second,CNS,2.2,4.137503524
2.17.2020,third,Choiniere,12,41,LF,cns,yes2,,,,,,,2,CF149,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,41_LF_third,CNS,2.2,4.137503524
2.19.2020,second,Glennview,23,165,RF,cns,yes2,,,,,,,2,GV081,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,165_RF_second,CNS,2.2,4.137503524
1.17.2020,first,Paddlebridge,32,farrah363,RF,cns,yes2,,,,,,,2,PB027,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,farrah363_RF_first,CNS,2.2,4.137503524
1.30.2020,second,Lynd,16,chaloopa,LF,cns,yes2,,,,,,,2,LF066,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,chaloopa_LF_second,CNS,2.2,4.137503524
3.5.2020,third,Lynd,3,chaloopa,LH,cns,yes2,,,,,,,2,LF092,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,chaloopa_LH_third,CNS,2.2,4.137503524
1.3.2020,first,OughtaBe,28,tiktac,RF,sa,yes2,,,,,,,2,OB038,,,,,,,,no,,yes,NA,NA,NA,NA,NA,220000,,,tiktac_RF_first,Staph_aureus,2.2,4.137503524
2.4.2020,second,Butterworks,31,bon,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,220000,,,bon_LH_second,Negative,2.2,4.137503524
1.10.2020,second,StonyPond,11,lucinda,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,220000,,,lucinda_LH_second,Negative,2.2,4.137503524
1.10.2020,second,StonyPond,12,riley,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,220000,,,riley_RH_second,Negative,2.2,4.137503524
1.10.2020,second,StonyPond,26,rhonda,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,220000,,,rhonda_LF_second,Negative,2.2,4.137503524
12.17.2019,first,BJ,10,720,LF,sa,yes2,,,,,,,2,BJ010,,,,,,,,no,,yes,NA,NA,NA,NA,NA,227000,,,720_LF_first,Staph_aureus,2.27,4.182692298
12.19.2019,first,Lynd,2,cheese,LF,sa,yes2,,,,,,,2,LF001,,,,,,,,no,,yes,NA,NA,NA,NA,NA,227000,,,cheese_LF_first,Staph_aureus,2.27,4.182692298
1.22.2020,second,Swallowdale,32,pledge,LF,cns,yes2,,,,,,,2,SW087,,,,,,,,no,,yes,NA,NA,NA,NA,NA,230000,,,pledge_LF_second,CNS,2.3,4.201633861
1.10.2020,second,StonyPond,4,wynona,LF,cns,yes2,,,,,,,2,SP039,,,,,,,,no,,yes,NA,NA,NA,NA,NA,230000,,,wynona_LF_second,CNS,2.3,4.201633861
2.14.2020,second,OughtaBe,11,korny,LF,cns,yes2,,,,,,,2,OB066,,,,,,,,no,,yes,NA,NA,NA,NA,NA,230000,,,korny_LF_second,CNS,2.3,4.201633861
2.14.2020,second,OughtaBe,34,ginger,RH,cns,yes2,,,,,,,2,OB101,,,,,,,,no,,yes,NA,NA,NA,NA,NA,230000,,,ginger_RH_second,CNS,2.3,4.201633861
2.26.2020,third,BJ,12,720,RH,cns,yes2,,,,,,,2,BJ061,,,,,,,,no,,yes,NA,NA,NA,NA,NA,230000,,,720_RH_third,CNS,2.3,4.201633861
3.5.2020,third,Lynd,5,kowabunga,LF,cns,yes2,,,,,,,2,LF095,,,,,,,,no,,yes,NA,NA,NA,NA,NA,230000,,,kowabunga_LF_third,CNS,2.3,4.201633861
