"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_imi","first_path_2","first_path2_imi","first_path_3","first_path3_imi","first_path_4","first_path4_imi","first_quarter_code","first_isolate_1","first_path_1_maldi_final_id","first_fix_1","first_isolate_2","first_path_2_maldi_final_id","first_fix_2","first_isolate_3","first_path_3_maldi_final_id","first_fix_3","first_isolate_4","first_path_4_maldi_final_id","first_fix_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed_inf_series","first_dup_not_collected","first_imi_series","first_hygiene_scorer_1","first_hygiene_1","first_hygiene_scorer_2","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_imi","second_path_2","second_path2_imi","second_path_3","second_path3_imi","second_path_4","second_path4_imi","second_quarter_code","second_isolate_1","second_path_1_maldi_final_id","second_fix_1","second_isolate_2","second_path_2_maldi_final_id","second_fix_2","second_isolate_3","second_path_3_maldi_final_id","second_fix_3","second_isolate_4","second_path_4_maldi_final_id","second_fix_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed_inf_series","second_dup_not_collected","second_imi_series","second_hygiene_scorer_1","second_hygiene_1","second_hygiene_scorer_2","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_imi","third_path_2","third_path2_imi","third_path_3","third_path3_imi","third_path_4","third_path4_imi","third_quarter_code","third_isolate_1","third_path_1_maldi_final_id","third_fix_1","third_isolate_2","third_path_2_maldi_final_id","third_fix_2","third_isolate_3","third_path_3_maldi_final_id","third_fix_3","third_isolate_4","third_path_4_maldi_final_id","third_fix_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed_inf_series","third_dup_not_collected","third_imi_series","third_hygiene_scorer_1","third_hygiene_1","third_hygiene_scorer_2","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_imi","fourth_path_2","fourth_path2_imi","fourth_path_3","fourth_path3_imi","fourth_path_4","fourth_path4_imi","fourth_quarter_code","fourth_isolate_1","fourth_path_1_maldi_final_id","fourth_fix_1","fourth_isolate_2","fourth_path_2_maldi_final_id","fourth_fix_2","fourth_isolate_3","fourth_path_3_maldi_final_id","fourth_fix_3","fourth_isolate_4","fourth_path_4_maldi_final_id","fourth_fix_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed_inf_series","fourth_dup_not_collected","fourth_imi_series","fourth_hygiene_scorer_1","fourth_hygiene_1","fourth_hygiene_scorer_2","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID"
"1165","Moonwalk_Lynd","LF","12.19.2019","first","Lynd",26,"","","","","","","","",15,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"26000","","","Moonwalk_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moonwalk_Lynd_LF_fourth"
"1166","Moonwalk_Lynd","LH","12.19.2019","first","Lynd",26,"SA","yes2","","","","","","",2,"LF029","Staphylococcus aureus","","","","","","","","",NA,NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,"1407000","","","Moonwalk_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moonwalk_Lynd_LH_fourth"
"1167","Moonwalk_Lynd","RF","12.19.2019","first","Lynd",26,"SA","yes2","","","","","","",2,"LF030","Staphylococcus aureus","","","","","","","","",NA,NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,"122000","","","Moonwalk_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moonwalk_Lynd_RF_fourth"
"1168","Moonwalk_Lynd","RH","12.19.2019","first","Lynd",26,"","","","","","","","",14,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"563000","","","Moonwalk_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moonwalk_Lynd_RH_fourth"
"1169","MsChar_OughtaBe","LF","1.3.2020","first","OughtaBe",22,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"5000","","","MsChar_OughtaBe_LF","2.14.2020","second","OughtaBe",17,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"28000","","","MsChar_OughtaBe_LF","3.12.2020","third","OughtaBe",19,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"84000","","","MsChar_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MsChar_OughtaBe_LF_fourth"
"1170","MsChar_OughtaBe","LH","1.3.2020","first","OughtaBe",22,"CNS","yes2","","","","","","",2,"OB030","","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"71000","","","MsChar_OughtaBe_LH","2.14.2020","second","OughtaBe",17,"CNS","yes2","","","","","","",2,"OB077","","","","","","","","","",NA,NA,"","","","","no","","yes","t",2,"c",2,NA,NA,NA,"170000","","","MsChar_OughtaBe_LH","3.12.2020","third","OughtaBe",19,"CNS","yes2","","","","","","",2,"OB140","Staphylococcus simulans","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"160000","","","MsChar_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MsChar_OughtaBe_LH_fourth"
"1171","MsChar_OughtaBe","RF","1.3.2020","first","OughtaBe",22,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"4000","","","MsChar_OughtaBe_RF","2.14.2020","second","OughtaBe",17,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"19000","","","MsChar_OughtaBe_RF","3.12.2020","third","OughtaBe",19,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","yesonedup","","","","j",1,"c",2,NA,NA,NA,"70000","","","MsChar_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MsChar_OughtaBe_RF_fourth"
"1172","MsChar_OughtaBe","RH","1.3.2020","first","OughtaBe",22,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"26000","","","MsChar_OughtaBe_RH","2.14.2020","second","OughtaBe",17,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"75000","","","MsChar_OughtaBe_RH","3.12.2020","third","OughtaBe",19,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"1100000","","","MsChar_OughtaBe_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MsChar_OughtaBe_RH_fourth"
"1173","Muffin_Butterworks","LF","1.2.2020","first","Butterworks",4,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"11000","","","Muffin_Butterworks_LF","2.4.2020","second","Butterworks",3,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"11000","","","Muffin_Butterworks_LF","3.3.2020","third","Butterworks",2,"Corynebac","yes2","","","","","","",2,"BW117","Corynebacterium callunae","","","","","","","","",NA,NA,"","","","","no","","yes","n",3,"c",1,NA,NA,NA,"0","","","Muffin_Butterworks_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muffin_Butterworks_LF_fourth"
"1174","Muffin_Butterworks","LH","1.2.2020","first","Butterworks",4,"CNS","yes27","Corynebac","yes27","","","","",27,"BW003","","","BW004","","","","","","",NA,NA,"","","","","yes","","yes","j",3,"c",4,NA,NA,NA,"250000","","","Muffin_Butterworks_LH","2.4.2020","second","Butterworks",3,"CNS","yes2","","","","","","",2,"BW072","","","","","","","","","",NA,NA,"","","","","no","","yes","t",3,"c",2,NA,NA,NA,"400000","","","Muffin_Butterworks_LH","3.3.2020","third","Butterworks",2,"CNS","yes2","","","","","","",2,"BW116","Staphylococcus chromogenes","","","","","","","","",NA,NA,"","","","","no","","yes","n",3,"c",1,NA,NA,NA,"0","","","Muffin_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muffin_Butterworks_LH_fourth"
"1175","Muffin_Butterworks","RF","1.2.2020","first","Butterworks",4,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"15000","","","Muffin_Butterworks_RF","2.4.2020","second","Butterworks",3,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"7000","","","Muffin_Butterworks_RF","3.3.2020","third","Butterworks",2,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",3,"c",1,NA,NA,NA,"0","","","Muffin_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muffin_Butterworks_RF_fourth"
"1176","Muffin_Butterworks","RH","1.2.2020","first","Butterworks",4,"CNS","yes2","","","","","","",2,"BW005","","","","","","","","","",NA,NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,"350000","","","Muffin_Butterworks_RH","2.4.2020","second","Butterworks",3,"CNS","yes2","","","","","","",2,"BW073","","","","","","","","","",NA,NA,"","","","","no","","yes","t",3,"c",2,NA,NA,NA,"280000","","","Muffin_Butterworks_RH","3.3.2020","third","Butterworks",2,"CNS","yes2","","","","","","",2,"BW118","Staphylococcus chromogenes","","","","","","","","",NA,NA,"","","","","no","","yes","n",3,"c",1,NA,NA,NA,"0","","","Muffin_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muffin_Butterworks_RH_fourth"
"1177","Mustache_Lynd","LF","12.19.2019","first","Lynd",7,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"4000","","","Mustache_Lynd_LF","1.30.2020","second","Lynd",7,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"8000","","","Mustache_Lynd_LF","3.5.2020","third","Lynd",8,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"12000","","","Mustache_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustache_Lynd_LF_fourth"
"1178","Mustache_Lynd","LH","12.19.2019","first","Lynd",7,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"6000","","","Mustache_Lynd_LH","1.30.2020","second","Lynd",7,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"10000","","","Mustache_Lynd_LH","3.5.2020","third","Lynd",8,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"8000","","","Mustache_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustache_Lynd_LH_fourth"
"1179","Mustache_Lynd","RF","12.19.2019","first","Lynd",7,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"5000","","","Mustache_Lynd_RF","1.30.2020","second","Lynd",7,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"11000","","","Mustache_Lynd_RF","3.5.2020","third","Lynd",8,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"12000","","","Mustache_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustache_Lynd_RF_fourth"
"1180","Mustache_Lynd","RH","12.19.2019","first","Lynd",7,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"4000","","","Mustache_Lynd_RH","1.30.2020","second","Lynd",7,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"9000","","","Mustache_Lynd_RH","3.5.2020","third","Lynd",8,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,"8000","","","Mustache_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustache_Lynd_RH_fourth"
"1181","Mustard_Butterworks","LF","1.2.2020","first","Butterworks",16,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"36000","","","Mustard_Butterworks_LF","2.4.2020","second","Butterworks",15,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"23000","","","Mustard_Butterworks_LF","3.3.2020","third","Butterworks",15,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",3,"c",2,NA,NA,NA,"5000","","","Mustard_Butterworks_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustard_Butterworks_LF_fourth"
"1182","Mustard_Butterworks","LH","1.2.2020","first","Butterworks",16,"Strep","yes27","Corynebac","yes27","","","","",27,"BW017","","","BW018","","","","","","",NA,NA,"","","","","yes","","yes","j",1,"c",2,NA,NA,NA,"12000","","","Mustard_Butterworks_LH","2.4.2020","second","Butterworks",15,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"15000","","","Mustard_Butterworks_LH","3.3.2020","third","Butterworks",15,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",3,"c",2,NA,NA,NA,"2000","","","Mustard_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustard_Butterworks_LH_fourth"
"1183","Mustard_Butterworks","RF","1.2.2020","first","Butterworks",16,"Strep","other12","","","","","","",12,"BW020","","","","","","","","","",NA,NA,"","","","","","","no","j",1,"c",2,NA,NA,NA,"15000","yes","strep?","Mustard_Butterworks_RF","2.4.2020","second","Butterworks",15,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"39000","","","Mustard_Butterworks_RF","3.3.2020","third","Butterworks",15,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","n",3,"c",2,NA,NA,NA,"7000","","","Mustard_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustard_Butterworks_RF_fourth"
"1184","Mustard_Butterworks","RH","1.2.2020","first","Butterworks",16,"Strep","other12","","","","","","",12,"BW019","","","","","","","","","",NA,NA,"","","","","","","no","j",1,"c",2,NA,NA,NA,"15000","yes","strep?","Mustard_Butterworks_RH","2.4.2020","second","Butterworks",15,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"17000","","","Mustard_Butterworks_RH","3.3.2020","third","Butterworks",15,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",3,"c",2,NA,NA,NA,"11000","","","Mustard_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustard_Butterworks_RH_fourth"
"1185","Nazareth_Butterworks","LF","1.2.2020","first","Butterworks",17,"CNS","yes2","","","","","","",2,"BW022","","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"55000","","","Nazareth_Butterworks_LF","2.4.2020","second","Butterworks",19,"CNS","yes2","","","","","","",2,"BW087","Staphylococcus chromogenes","","","","","","","","",NA,NA,"","","","","no","","yes","t",2,"c",1,NA,NA,NA,"240000","","","Nazareth_Butterworks_LF","3.3.2020","third","Butterworks",17,"CNS","yes2","","","","","","",2,"BW134","Staphylococcus chromogenes","","","","","","","","",NA,NA,"","","","","no","","yes","n",2,"c",1,NA,NA,NA,"300000","","","Nazareth_Butterworks_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nazareth_Butterworks_LF_fourth"
"1186","Nazareth_Butterworks","LH","1.2.2020","first","Butterworks",17,"Strep","yes2","","","","","","",2,"BW021","","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"65000","","","Nazareth_Butterworks_LH","2.4.2020","second","Butterworks",19,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",2,"c",1,NA,NA,NA,"300000","","","Nazareth_Butterworks_LH","3.3.2020","third","Butterworks",17,"","","","","","","","",20,"","","","","","","","","","",NA,NA,"","","","","","","","n",2,"c",1,NA,NA,NA,"55000","","","Nazareth_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nazareth_Butterworks_LH_fourth"
"1187","Nazareth_Butterworks","RF","1.2.2020","first","Butterworks",17,"CNS","yes2","","","","","","",2,"BW024","","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"260000","","","Nazareth_Butterworks_RF","2.4.2020","second","Butterworks",19,"CNS","yes2","","","","","","",2,"BW088","Staphylococcus haemolyticus","","","","","","","","",NA,NA,"","","","","no","","yes","t",2,"c",1,NA,NA,NA,"440000","","","Nazareth_Butterworks_RF","3.3.2020","third","Butterworks",17,"CNS","yes2","","","","","","",2,"BW135","Staphylococcus haemolyticus","","","","","","","","",NA,NA,"","","","","no","","yes","n",2,"c",1,NA,NA,NA,"160000","","","Nazareth_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nazareth_Butterworks_RF_fourth"
"1188","Nazareth_Butterworks","RH","1.2.2020","first","Butterworks",17,"Corynebac","yes2","","","","","","",2,"BW023","","","","","","","","","",NA,NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"21000","","","Nazareth_Butterworks_RH","2.4.2020","second","Butterworks",19,"","","","","","","","",5,"","","","","","","","","","",NA,NA,"","","","","","","","t",2,"c",1,NA,NA,NA,"95000","","","Nazareth_Butterworks_RH","3.3.2020","third","Butterworks",17,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",2,"c",1,NA,NA,NA,"79000","","","Nazareth_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nazareth_Butterworks_RH_fourth"
"1189","Nebula_Butterworks","LF","1.2.2020","first","Butterworks",11,"","","","","","","","",8,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"44000","yes","","Nebula_Butterworks_LF","2.4.2020","second","Butterworks",13,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",2,"c",1,NA,NA,NA,"42000","","","Nebula_Butterworks_LF","3.3.2020","third","Butterworks",13,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",2,"c",1,NA,NA,NA,"6000","","","Nebula_Butterworks_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebula_Butterworks_LF_fourth"
"1190","Nebula_Butterworks","LH","1.2.2020","first","Butterworks",11,"","","","","","","","",8,"","","","","","","","","","",NA,NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"36000","yes","","Nebula_Butterworks_LH","2.4.2020","second","Butterworks",13,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","t",2,"c",1,NA,NA,NA,"38000","","","Nebula_Butterworks_LH","3.3.2020","third","Butterworks",13,"","","","","","","","",3,"","","","","","","","","","",NA,NA,"","","","","","","","n",2,"c",1,NA,NA,NA,"4000","","","Nebula_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nebula_Butterworks_LH_fourth"
