date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment,dup_a_cfu_count,dup_b_cfu_count,more_than_2_org_present
1.6.2020,first,vonTrapp,4,leopard,LF,cns,other9,,,,,,,9,vt006,staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,j,3,c,2,,,,34000,,,,,
1.6.2020,first,vonTrapp,4,leopard,RF,cns,other9,,,,,,,9,vt007,staphylococcus species,,,,,,,,,,,,,,,,,no,j,3,c,2,,,,35000,,,,,
12.17.2019,first,BJ,3,754,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,5000,,,,,
12.17.2019,first,BJ,8,739,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,0,,,,,
12.17.2019,first,BJ,12,693,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,5000,,,,,
12.17.2019,first,BJ,13,741,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,14000,,,,,
12.17.2019,first,BJ,19,731,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,4000,,,,,
12.17.2019,first,BJ,20,763,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,0,,,,,
12.17.2019,first,BJ,20,763,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,3000,,,,,
12.17.2019,first,BJ,22,708,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,10000,,,,,
12.17.2019,first,BJ,28,713,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,49000,,,,,
12.17.2019,first,BJ,30,761,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,6000,,,,,
1.29.2020,second,BJ,8,719,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,18000,,,,,
1.29.2020,second,BJ,10,670,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,25000,,,,,
1.29.2020,second,BJ,15,731,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,4000,,,,,
1.29.2020,second,BJ,33,755,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,14000,,,,,
2.26.2020,third,BJ,24,744,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,10000,,,,,
2.26.2020,third,BJ,28,722,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,6000,,,,,
2.26.2020,third,BJ,32,755,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,6000,,,,,
1.2.2020,first,Butterworks,21,mandolin,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,49000,,,,,
2.4.2020,second,Butterworks,22,aurora,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,4000000,,,,,
2.4.2020,second,Butterworks,33,applecore,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,2,c,1,,,,420000,,,,,
3.3.2020,third,Butterworks,1,masala,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,1,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,3,strawberry,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,2,c,1,,,,0,,,,,
3.3.2020,third,Butterworks,10,wildcucumber,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,2,c,2,,,,22000,,,,,
3.3.2020,third,Butterworks,28,peace,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,3,c,2,,,,38000,,,,,
12.11.2019,first,Choiniere,1,8,LH,strep,no5,,,,,,,10,cf002,lactococcus species,,,,,,,,,,,,,,,,,no,j,3,c,4,,,,8000,,,3,1,
12.11.2019,first,Choiniere,7,19,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,6000,,,,,
12.11.2019,first,Choiniere,22,89,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,6000,,,,,
12.11.2019,first,Choiniere,30,869,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,0,,,,,
1.21.2020,second,Choiniere,12,741,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,5000,,,,,
1.21.2020,second,Choiniere,15,4,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,2000,,,,,
1.21.2020,second,Choiniere,28,19,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,2000,,,,,
2.17.2020,third,Choiniere,1,19,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,.,.,,,,7000,,,,,
2.17.2020,third,Choiniere,6,66,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,.,.,,,,6000,,,,,
2.17.2020,third,Choiniere,26,48,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,.,.,,,,8000,,,,,
2.17.2020,third,Choiniere,26,48,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,.,.,,,,19000,,,,,
3.16.2020,fourth,Choiniere,2,48,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,44000,,,,,
3.16.2020,fourth,Choiniere,5,57,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,210000,,,,,
3.16.2020,fourth,Choiniere,8,34,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,4000,,,,,
3.16.2020,fourth,Choiniere,31,28,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,9000,,,,,
1.14.2020,first,Glennview,15,128,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,13000,,,,,
1.14.2020,first,Glennview,15,128,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,22000,,,,,
1.14.2020,first,Glennview,15,128,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,16000,,,,,
1.14.2020,first,Glennview,24,114,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,8000,,,,,
1.14.2020,first,Glennview,30,200,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,21000,,,,,
2.19.2020,second,Glennview,28,128,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,17000,,,,,
2.19.2020,second,Glennview,30,207,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,2,c,3,,,,10000,,,,,
3.19.2020,third,Glennview,20,203,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,22000,,,,,
12.19.2019,first,Lynd,12,lilac,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,10000,,,,,
12.19.2019,first,Lynd,12,lilac,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
12.19.2019,first,Lynd,14,zoe,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
12.19.2019,first,Lynd,32,lioness,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
12.19.2019,first,Lynd,36,diamond,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,84000,,,,,
12.19.2019,first,Lynd,37,laugh,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,36000,,,,,
1.30.2020,second,Lynd,5,klondike,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
1.30.2020,second,Lynd,11,leap,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
1.30.2020,second,Lynd,26,lioness,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,9000,,,,,
1.30.2020,second,Lynd,29,madge,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,11000,,,,,
1.30.2020,second,Lynd,31,cheese,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,2000000,,,,,
1.30.2020,second,Lynd,34,lop,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
3.5.2020,third,Lynd,18,freddie,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,24000,,,,,
3.5.2020,third,Lynd,18,freddie,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,17000,,,,,
3.5.2020,third,Lynd,19,webster,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,14000,,,,,
1.3.2020,first,OughtaBe,3,maxie,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,24000,,,,,
1.3.2020,first,OughtaBe,30,butter,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,17000,,,,,
1.3.2020,first,OughtaBe,31,honey,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,27000,,,,,
2.14.2020,second,OughtaBe,1,easter,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,17000,,,,,
2.14.2020,second,OughtaBe,1,easter,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,7000,,,,,
2.14.2020,second,OughtaBe,5,rabbit,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,4000,,,,,
2.14.2020,second,OughtaBe,15,peonie,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,3,c,2,,,,13000,,,,,
2.14.2020,second,OughtaBe,18,karla,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,2,c,2,,,,13000,,,,,
2.14.2020,second,OughtaBe,24,alf,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,1,c,1,,,,130000,,,,,
2.14.2020,second,OughtaBe,27,pistol,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,t,3,c,3,,,,4000,,,,,
3.12.2020,third,OughtaBe,2,aloha,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,2000,,,,,
3.12.2020,third,OughtaBe,15,butterfly,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,6000,,,,,
3.12.2020,third,OughtaBe,30,butter,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,2000,,,,,
1.17.2020,first,Paddlebridge,1,loha32,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,11000,,,,,
1.17.2020,first,Paddlebridge,1,loha32,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,12000,,,,,
1.17.2020,first,Paddlebridge,6,fajita12,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,.,,,,0,,,,,
1.17.2020,first,Paddlebridge,18,chapstick1,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
1.17.2020,first,Paddlebridge,29,scrapie278,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,5000,,,,,
1.17.2020,first,Paddlebridge,33,annabeth2,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
2.21.2020,second,Paddlebridge,1,germ1140,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,3,c,2,,,,67000,,,,,
2.21.2020,second,Paddlebridge,6,kwikmix36,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,3000,,,,,
2.21.2020,second,Paddlebridge,11,stamina391,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,m,1,c,2,,,,3000,,,,,
3.20.2020,third,Paddlebridge,11,octavia42,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,7000,,,,,
3.20.2020,third,Paddlebridge,13,stamina391,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,4000,,,,,
3.20.2020,third,Paddlebridge,16,fitzi13,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,9000,,,,,
3.20.2020,third,Paddlebridge,32,scrapie278,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,9000,,,,,
3.20.2020,third,Paddlebridge,32,scrapie278,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,10000,,,,,
12.12.2019,first,StonyPond,1,big red,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,.,.,,,,4000,,,,,
12.12.2019,first,StonyPond,18,octavia,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,.,.,,,,13000,,,,,
12.12.2019,first,StonyPond,28,genie,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,.,.,,,,39000,,,,,
12.12.2019,first,StonyPond,29,faith,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,.,.,,,,82000,,,,,
1.10.2020,second,StonyPond,2,faith,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,.,.,,,,5600000,,,,,
1.10.2020,second,StonyPond,32,delilah,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,.,.,,,,17000,,,,,
12.13.2019,first,Swallowdale,10,gretchen,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,14000,,,,,
12.13.2019,first,Swallowdale,18,halo,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,8000,,,,,
1.22.2020,second,Swallowdale,31,cassia,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,.,.,.,,,,75000,,,,,
2.28.2020,third,Swallowdale,1,sparky,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,10000,,,,,
2.28.2020,third,Swallowdale,13,amber,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
2.28.2020,third,Swallowdale,32,sonic,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
1.6.2020,first,vonTrapp,19,abigail,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,62000,,,,,
1.6.2020,first,vonTrapp,25,ardetta,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,4000,,,,,
1.6.2020,first,vonTrapp,31,jasmine,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,9000,,,,,
1.6.2020,first,vonTrapp,33,seraphina,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.6.2020,first,vonTrapp,33,seraphina,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.6.2020,first,vonTrapp,34,hosana,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,.,,,,,
2.12.2020,second,vonTrapp,1,leadbelly,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,51000,,,,,
2.12.2020,second,vonTrapp,11,isabelle,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,6000,,,,,
2.12.2020,second,vonTrapp,12,vicki,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,13000,,,,,
2.12.2020,second,vonTrapp,17,tilly,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,27000,,,,,
2.12.2020,second,vonTrapp,21,flavia,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,3,,,,2700000,,,,,
2.12.2020,second,vonTrapp,23,alice,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,12000,,,,,
2.12.2020,second,vonTrapp,33,jasmine,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,7000,,,,,
3.10.2020,third,vonTrapp,1,vera,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,31000,,,,,
3.10.2020,third,vonTrapp,8,isabelle,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,4,,,,4000,,,,,
3.10.2020,third,vonTrapp,19,flavia,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,3,,,,9000,,,,,
3.10.2020,third,vonTrapp,22,iris,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,7000,,,,,
3.10.2020,third,vonTrapp,25,ardetta,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,14000,,,,,
3.10.2020,third,vonTrapp,27,hyacinth,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,2,,,,4000,,,,,
3.10.2020,third,vonTrapp,30,tessa,LH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,2000,,,,,
3.10.2020,third,vonTrapp,33,imogene,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,4,,,,0,,,,,
2.14.2020,second,OughtaBe,22,jenny,LH,strep,no11,cns,no6,,,,,11,ob086,streptococcus dysgalactiae,,ob089,staphylococcus haemolyticus,,,,,,,,,,,,,,no,t,3,c,3,,,,720000,,,,,yes
3.10.2020,third,vonTrapp,20,alice,LH,cns,other11,cns,other11,,,,,11,vt086,staphylococcus xylosus,,vt088,staphylococcus chromogenes,,,,,,,,,,,,no,,no,j,3,c,4,,,,2000,,,2,4,
1.29.2020,second,BJ,30,cb3,LH,corynebac,other12,,,,,,,12,bj049,corynebacterium casei,,,,,,,,,,,,,,,,,no,j,3,c,2,,,,14000,,,0,4,
2.26.2020,third,BJ,7,727,LF,cns,other12,,,,,,,12,bj057,staphylococcus species,,,,,,,,,,,,,,,,,no,m,2,c,2,,,,44000,,,3,3,
2.26.2020,third,BJ,21,733,RF,sa,other12,,,,,,,12,bj073,staphylococcus aureus,,,,,,,,,,,,,,,,,no,m,1,c,1,,,,410000,,,6,1,yes
1.2.2020,first,Butterworks,6,pomme,LF,cns,other12,corynebac,other12,,,,,12,bw006,staphylococcus chromogenes,,bw009,corynebacterium species,,,,,,,,,,,,,,no,j,2,c,3,,,,61000,,,,,yes
1.2.2020,first,Butterworks,15,nona,LF,corynebac,other12,,,,,,,12,bw016,corynebacterium species,,,,,,,,,,,,,,,,,no,j,1,c,1,,,,52000,yes,,3,8,
1.2.2020,first,Butterworks,16,mustard,RH,strep,other12,,,,,,,12,bw019,aerococcus species,no_sslo,,,,,,,,,,,,,,,,no,j,1,c,2,,,,15000,yes,strep?,cont,cont,
1.2.2020,first,Butterworks,16,mustard,RF,strep,other12,,,,,,,12,bw020,aerococcus viridans,no_sslo,,,,,,,,,,,,,,,,no,j,1,c,2,,,,15000,yes,strep?,cont,cont,
1.2.2020,first,Butterworks,18,marjoram,LH,strep,other12,,,,,,,12,bw025,aerococcus viridans,no_sslo,,,,,,,,,,,,,,,,no,j,1,c,1,,,,27000,yes,cns dominates,cont,comt,
1.2.2020,first,Butterworks,18,marjoram,LF,psychrobacter,other12,corynebac,other12,,,,,12,bw026,psychrobacter species,yes_from_cns_to_psychrobacter ,bw069,corynebacterium xerosis,,,,,,,,,,,,,,no,j,1,c,1,,,,34000,yes,cns dominates,cont,cont,
1.2.2020,first,Butterworks,18,marjoram,RF,cns,other12,,,,,,,12,bw028,staphylococcus devriesei,,,,,,,,,,,,,,,,,no,j,1,c,1,,,,32000,,,cont,cont,
12.11.2019,first,Choiniere,3,69,LH,cns,other12,,,,,,,12,cf003,staphylococcus xylosus,,,,,,,,,,,,,,,,,no,j,2,c,2,,,,144000,,,50,tntc,
12.11.2019,first,Choiniere,6,40,RF,cns,other12,,,,,,,12,cf016,staphylococcus equorum,,,,,,,,,,,,,,,,,no,j,2,c,3,,,,14000,,,cont,cont,
12.11.2019,first,Choiniere,21,4,LF,corynebac,other12,corynebac,other12,,,,,12,cf042,corynebacterium casei,,cf043,corynebacterium glutamicum,yes_from_?_to_corynebac,,,,,,,,,,,,,no,j,3,c,3,,,,2000,,,,,yes
1.21.2020,second,Choiniere,20,30,LF,cns,other12,strep,other12,,,,,12,cf111,staphylococcus chromogenes,,cf112,streptococcus uberis,,,,,,,,,,,,,,no,j,3,c,3,,,,140000,,,,,yes
1.21.2020,second,Choiniere,27,28,LF,strep,other12,,,,,,,12,cf120,streptococcus uberis,,,,,,,,,,,,,,,,,no,j,2,c,2,,,,1800000,,,tntc,cont,
1.21.2020,second,Choiniere,30,74,LF,sa,other12,corynebac,other12,,,,,12,cf124,staphylococcus aureus,,cf125,corynebacterium glutamicum,,,,,,,,,,,,,,no,j,2,c,2,,,,600000,,,,,
1.21.2020,second,Choiniere,31,23,LH,strep,other12,,,,,,,12,cf127,aerococcus viridans,no_sslo,,,,,,,,,,,,,,,,no,j,1,c,1,,,,2000,yes,strep dominates,cont,cont,
1.21.2020,second,Choiniere,31,23,RF,cns,other12,,,,,,,12,cf128,staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,j,1,c,1,,,,75000,yes,cns dominates,cont,cont,
2.17.2020,third,Choiniere,7,40,RH,cns,other12,,,,,,,12,cf144,staphylococcus haemolyticus,,,,,,,,,,,,,,,,,no,j,4,.,.,,,,140000,,,tntc,tntc,
2.17.2020,third,Choiniere,18,93,LH,corynebac,other12,,,,,,,12,cf157,corynebacterium variabile,,,,,,,,,,,,,,,,,no,j,2,.,.,,,,880000,,,5,cont,
2.17.2020,third,Choiniere,22,28,LF,strep,other12,,,,,,,12,cf168,streptococcus uberis,,,,,,,,,,,,,,,,,,j,3,.,.,,,,230000,,,,cont,yes
2.17.2020,third,Choiniere,27,97,RH,sa,no12,,,,,,,12,cf174,staphylococcus aureus,,,,,,,,,,,,,,,,,no,j,4,.,.,,,,2400000,,,cont,cont,yes
2.17.2020,third,Choiniere,29,16,LF,cns,other12,,,,,,,12,cf175,staphylococcus species,,,,,,,,,,,,,,,,,no,j,3,.,.,,,,220000,yes,cns (same) dominates,18,cont,
2.17.2020,third,Choiniere,35,49,RH,cns,other12,,,,,,,12,cf181,staphylococcus devriesei,,,,,,,,,,,,,,,,,no,j,2,.,.,,,,160000,,,cont,cont,
3.16.2020,fourth,Choiniere,7,35,RH,corynebac,other12,,,,,,,12,cf199,corynebacterium variabile,,,,,,,,,,,,,,,,,no,j,1,c,2,,,,22000,,,cont,,
3.16.2020,fourth,Choiniere,17,74,RH,corynebac,other12,,,,,,,12,cf217,no id,yes_nochange,,,,,,,,,,,,,,no,,no,j,3,c,2,,,,37000,,,7,cont,yes
1.14.2020,first,Glennview,1,173,RH,cns,other12,,,,,,,12,gv002,staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,j,2,c,1,,,,78000,,,cont,con,
1.14.2020,first,Glennview,25,70,RH,strep,other12,,,,,,,12,gv037,streptococcus uberis,,,,,,,,,,,,,,,,,no,j,2,c,3,,,,160000,,,cont,cont,yes
2.19.2020,second,Glennview,4,205,LH,cns,other12,,,,,,,12,gv052,staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,m,3,c,2,,,,76000,,,cont,cont,
2.19.2020,second,Glennview,14,27,LH,strep,other12,sa,other12,,,,,12,gv067,streptococcus uberis,,gv068,staphylococcus aureus,,,,,,,,,,,,,,no,m,3,c,2,,,,1400000,,,cont,,
2.19.2020,second,Glennview,22,139,LF,strep,other12,,,,,,,12,gv078,aerococcus species,no_sslo,,,,,,,,,,,,,,,,no,m,3,c,3,,,,3000,,,1,cont,
3.19.2020,third,Glennview,12,79,LH,corynebac,other12,,,,,,,12,gv119,corynebacterium stationis,,,,,,,,,,,,,,,no,,no,j,3,c,4,,,,8000,,,18,30,
3.19.2020,third,Glennview,14,133,LH,cns,other12,,,,,,,12,gv127,staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,j,4,c,4,,,,26000,,,15,cont,
3.19.2020,third,Glennview,15,128,LF,psychrobacter,other12,cns,other12,,,,,12,gv129,psychrobacter species,yes_from_cns_to_psychrobacter,gv130,staphylococcus equorum,yes_from_corynebac_to_cns,,,,,,,,,,,,,no,j,2,c,3,,,,20000,,,,,yes
3.19.2020,third,Glennview,28,70,RH,strep,other12,corynebac,other12,,,,,12,gv151,streptococcus dysgalactiae,,gv152,corynebacterium glutamicum,,,,,,,,,,,,,,no,j,3,c,3,,,,2800000,,,,,yes
12.19.2019,first,Lynd,3,life,RH,kocuria,other12,,,,,,,12,lf004,kocuria species,yes_from_cns_to_kocuria,,,,,,,,,,,,,,,,no,.,.,.,.,,,,9000,,cont,20,,
12.19.2019,first,Lynd,27,krone,LH,macrococcus,other12,,,,,,,12,lf031,macrococcus canis,yes_from_cns_to_macrococcus,,,,,,,,,,,,,,,,no,.,.,.,.,,,,18000,,1,cont,,
12.19.2019,first,Lynd,32,lioness,RH,cns,other12,,,,,,,12,lf037,staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,.,.,.,.,,,,59000,,cont,16,,
1.30.2020,second,Lynd,30,licorice,LH,cns,other12,,,,,,,12,lf080,staphylococcus haemolyticus,,,,,,,,,,,,,,,,,no,.,.,.,.,,,,23000,,3,cont,yes,
1.3.2020,first,OughtaBe,14,peonie,RF,cns,other12,,,,,,,12,ob018,staphylococcus simulans,,,,,,,,,,,,,,,,,no,j,.,c,.,,,,54000,,,cont,cont,
1.3.2020,first,OughtaBe,25,spot,LF,micrococcus,other12,,,,,,,12,ob034,micrococcus luteus,yes_from_?_to_micrococcus,,,,,,,,,,,,,,,,no,j,4,c,3,,,,0,,,,cont,
2.14.2020,second,OughtaBe,15,peonie,RH,corynebac,other12,,,,,,,12,ob072,corynebacterium amycolatum,,,,,,,,,,,,,,,,,no,t,3,c,2,,,,9000,,,cont,,
2.21.2020,second,Paddlebridge,24,sapphire338,LH,strep,other12,,,,,,,12,pb045,streptococcus uberis,,,,,,,,,,,,,,,,,no,m,2,c,3,,,,21000,,,1,7,yes
3.20.2020,third,Paddlebridge,5,glorybe29,LH,corynebac,other12,kocuria,other12,,,,,12,pb065,no id,yes_nochange,pb066,kocuria palustris,yes_from_cns_to_kocuria,,,,,,,,,,,tbd,,no,j,3,c,2,,,,13000,,,,,yes
12.12.2019,first,StonyPond,16,indigo,RF,cns,no12,,,,,,,12,sp017,staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,j,3,.,.,,,,140000,,,cont,20,
