date,visit,farm,order,cow id,quarter,path 1,path1 IMI,path 2,path2 IMI,path 3,path3 IMI,path 4,path4 IMI,quarter_code,isolate 1,path 1 MALDI final ID,Fix 1?,isolate 2,path 2 MALDI final ID,Fix 2?,isolate 3,path 3 MALDI final ID,Fix 3?,isolate 4,path 4 MALDI final ID,Fix 4?,clinical,blind,teat inj,pstmilking,mixed inf_series,dupmissing,IMI_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc 1,cc 2,cc 3,scc,contam,contam_comment,Dup_A_CFU_count,Dup_B_CFU_count,More_than_2_org_present
1.22.2020,second,Swallowdale,RF,Jewel,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,.,.,.,,,,160000,,,,,
1.22.2020,second,Swallowdale,LH,Gigi,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,.,.,.,,,,12000,,,,,
1.22.2020,second,Swallowdale,LF,Gigi,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,.,.,.,,,,5000,,,,,
1.22.2020,second,Swallowdale,RH,Gigi,RH,SA,yes2,,,,,,,2,SW091,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,.,.,.,,,,1100000,,,14,18,
1.22.2020,second,Swallowdale,RF,Gigi,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,.,.,.,,,,26000,,,,,
1.22.2020,second,Swallowdale,LH,DeeDee,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,.,.,,,,23000,,,,,
1.22.2020,second,Swallowdale,LF,DeeDee,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,.,.,,,,17000,,,,,
1.22.2020,second,Swallowdale,RH,DeeDee,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,.,.,,,,400000,,,,,
1.22.2020,second,Swallowdale,RF,DeeDee,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,.,.,,,,30000,,,,,
2.28.2020,third,Swallowdale,LH,Sparky,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,12000,,,,,
2.28.2020,third,Swallowdale,LF,Sparky,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,12000,,,,,
2.28.2020,third,Swallowdale,RH,Sparky,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,10000,,,,,
2.28.2020,third,Swallowdale,RF,Sparky,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
2.28.2020,third,Swallowdale,LH,Diane,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,47000,,,,,
2.28.2020,third,Swallowdale,LF,Diane,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,60000,,,,,
2.28.2020,third,Swallowdale,RH,Diane,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,60000,,,,,
2.28.2020,third,Swallowdale,RF,Diane,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,33000,,,,,
2.28.2020,third,Swallowdale,LH,Quantum,LH,,,,,,,,,5,,,,,,,,,,,,,,,,yes,,,,.,.,.,.,,,,96000,,,,,
2.28.2020,third,Swallowdale,LF,Quantum,LF,CNS,yes2,,,,,,,2,SW093,Staphylococcus chromogenes,,,,,,,,,,,,,,yes,no,,yes,.,.,.,.,,,,480000,,,,,
2.28.2020,third,Swallowdale,RH,Quantum,RH,,,,,,,,,3,,,,,,,,,,,,,,,,yes,,,,.,.,.,.,,,,140000,,,25,32,
2.28.2020,third,Swallowdale,RF,Quantum,RF,,,,,,,,,3,,,,,,,,,,,,,,,,yes,,,,.,.,.,.,,,,150000,,,,,
2.28.2020,third,Swallowdale,LH,Pasta,LH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,20000,,,,,
2.28.2020,third,Swallowdale,LF,Pasta,LF,CNS,yes2,,,,,,,2,SW094,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,500000,,,13,30,
2.28.2020,third,Swallowdale,RH,Pasta,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,13000,,,,,
2.28.2020,third,Swallowdale,RF,Pasta,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
2.28.2020,third,Swallowdale,LH,Paige,LH,CNS,yes2,,,,,,,2,SW095,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,120000,,,12,22,
2.28.2020,third,Swallowdale,LF,Paige,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,RH,Paige,RH,CNS,yes2,,,,,,,2,SW096,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,120000,,,16,17,
2.28.2020,third,Swallowdale,RF,Paige,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,8000,,,,,
2.28.2020,third,Swallowdale,LH,Dorian,LH,CNS,yes2,,,,,,,2,SW097,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,100000,,,30,26,
2.28.2020,third,Swallowdale,LF,Dorian,LF,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,15000,,,,,
2.28.2020,third,Swallowdale,RH,Dorian,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,29000,,,,,
2.28.2020,third,Swallowdale,RF,Dorian,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,10000,,,,,
2.28.2020,third,Swallowdale,LH,Picknick,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,LF,Picknick,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,RH,Picknick,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
2.28.2020,third,Swallowdale,RF,Picknick,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,LH,Casbah,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,LF,Casbah,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
2.28.2020,third,Swallowdale,RH,Casbah,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
2.28.2020,third,Swallowdale,RF,Casbah,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
2.28.2020,third,Swallowdale,LH,29,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,250000,,,,,
2.28.2020,third,Swallowdale,LF,29,LF,Strep,yes2,,,,,,,2,SW098,Streptococcus species,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,1800000,,,TNTC,TNTC,
2.28.2020,third,Swallowdale,RH,29,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,490000,,,,,
2.28.2020,third,Swallowdale,RF,29,RF,Strep,yes27,CNS,yes27,,,,,27,SW099,Streptococcus uberis,,SW100,Staphylococcus chromogenes,,,,,,,,,,,,yes,,yes,.,.,.,.,,,,1800000,,,,,yes
2.28.2020,third,Swallowdale,LH,Debutant,LH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,39000,yes,,,,
2.28.2020,third,Swallowdale,LF,Debutant,LF,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,yes,,,,
2.28.2020,third,Swallowdale,RH,Debutant,RH,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,2000,,,,,
2.28.2020,third,Swallowdale,RF,Debutant,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,LH,Pledge,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,2000,,,,,
2.28.2020,third,Swallowdale,LF,Pledge,LF,CNS,yes2,,,,,,,2,SW101,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,410000,,,50,21,
2.28.2020,third,Swallowdale,RH,Pledge,RH,CNS,yes2,,,,,,,2,SW102,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,180000,,,13,7,
2.28.2020,third,Swallowdale,RF,Pledge,RF,CNS,yes2,,,,,,,2,SW103,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,440000,,,30,30,
2.28.2020,third,Swallowdale,LH,Maisie,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,13000,,,,,
2.28.2020,third,Swallowdale,LF,Maisie,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
2.28.2020,third,Swallowdale,RH,Maisie,RH,Strep,yes2,,,,,,,2,SW104,Aerococcus viridans,no_SSLO,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,3000,,,1,3,
2.28.2020,third,Swallowdale,RF,Maisie,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,11000,,,,,
2.28.2020,third,Swallowdale,LH,Amber,LH,CNS,yes2,,,,,,,2,SW105,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,140000,,,15,24,
2.28.2020,third,Swallowdale,LF,Amber,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,15000,,,,,
2.28.2020,third,Swallowdale,RH,Amber,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,8000,,,,,
2.28.2020,third,Swallowdale,RF,Amber,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
2.28.2020,third,Swallowdale,LH,Gretchen,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
2.28.2020,third,Swallowdale,LF,Gretchen,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,17000,,,,,
2.28.2020,third,Swallowdale,RH,Gretchen,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
2.28.2020,third,Swallowdale,RF,Gretchen,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,10000,,,,,
2.28.2020,third,Swallowdale,LH,DeeDee,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,39000,,,,,
2.28.2020,third,Swallowdale,LF,DeeDee,LF,Corynebac,no17,,,,,,,17,SW106,Corynebacterium glutamicum,,,,,,,,,,,,,,,,,no,.,.,.,.,,,,21000,,,0,6,
2.28.2020,third,Swallowdale,RH,DeeDee,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,120000,,,,,
2.28.2020,third,Swallowdale,RF,DeeDee,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,19000,,,,,
2.28.2020,third,Swallowdale,LH,Jazz,LH,Weisella,yes2,,,,,,,2,SW107,Weissella cibaria,yes_from_Corynebac_to_Weissella,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,2200000,,,TNTC,TNTC,
2.28.2020,third,Swallowdale,LF,Jazz,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,40000,,,,,
2.28.2020,third,Swallowdale,RH,Jazz,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
2.28.2020,third,Swallowdale,RF,Jazz,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,LH,Cambric,LH,CNS,yes2,,,,,,,2,SW108,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,76000,,,50,50,
2.28.2020,third,Swallowdale,LF,Cambric,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,RH,Cambric,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,53000,,,,,
2.28.2020,third,Swallowdale,RF,Cambric,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
2.28.2020,third,Swallowdale,LH,Shelly,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,19000,,,,,
2.28.2020,third,Swallowdale,LF,Shelly,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,15000,,,,,
2.28.2020,third,Swallowdale,RH,Shelly,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,10000,,,,,
2.28.2020,third,Swallowdale,RF,Shelly,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,30000,,,,,
2.28.2020,third,Swallowdale,LH,Ferris,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,25000,,,,,
2.28.2020,third,Swallowdale,LF,Ferris,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,22000,,,,,
2.28.2020,third,Swallowdale,RH,Ferris,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,27000,,,,,
2.28.2020,third,Swallowdale,RF,Ferris,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,40000,,,,,
2.28.2020,third,Swallowdale,LH,Sondra,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,17000,,,,,
2.28.2020,third,Swallowdale,LF,Sondra,LF,Strep,yes27,CNS,yes27,,,,,27,SW109,Streptococcus uberis,,SW110,Staphylococcus chromogenes,,,,,,,,,,,,yes,,yes,.,.,.,.,,,,87000,,,,,yes
2.28.2020,third,Swallowdale,RH,Sondra,RH,Strep,yes29,Corynebac,other29,,,,,29,SW111,Aerococcus viridans,no_SSLO,SW112,Corynebacterium species,,,,,,,,,,,,no,,yes,.,.,.,.,,,,7000,,,,,yes
2.28.2020,third,Swallowdale,RF,Sondra,RF,CNS,yes27,Strep,yes27,,,,,27,SW113,Staphylococcus chromogenes,,SW114,Enterococcus saccharolyticus,yes_from_Corynebac_to_SSLO,,,,,,,,,,,yes,,yes,.,.,.,.,,,,94000,,,,,yes
2.28.2020,third,Swallowdale,LH,Marshmellow,LH,Strep,yes1,,,,,,,1,SW115,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,120000,,,30,11,
2.28.2020,third,Swallowdale,LF,Marshmellow,LF,CNS,yes2,,,,,,,2,SW116,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,180000,,,TNTC,TNTC,
2.28.2020,third,Swallowdale,RH,Marshmellow,RH,Strep,yes29,,,,,,,29,SW117,Streptococcus uberis,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,90000,,,30,TNTC,
2.28.2020,third,Swallowdale,RF,Marshmellow,RF,CNS,yes2,,,,,,,2,SW118,Staphylococcus species,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,270000,,,TNTC,TNTC,
2.28.2020,third,Swallowdale,LH,Denise,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,29000,,,,,
2.28.2020,third,Swallowdale,LF,Denise,LF,CNS,yes2,,,,,,,2,SW119,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,150000,,,11,18,
2.28.2020,third,Swallowdale,RH,Denise,RH,CNS,yes2,,,,,,,2,SW120,,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,87000,,,18,16,
2.28.2020,third,Swallowdale,RF,Denise,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,28000,,,,,
2.28.2020,third,Swallowdale,LH,Flossy,LH,CNS,no17,,,,,,,17,SW121,Staphylococcus simulans,,,,,,,,,,,,,,,,,no,.,.,.,.,,,,590000,,,0,4,
2.28.2020,third,Swallowdale,LF,Flossy,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,20000,,,,,
2.28.2020,third,Swallowdale,RH,Flossy,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,RF,Flossy,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
2.28.2020,third,Swallowdale,LH,Pamela,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,LF,Pamela,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,10000,,,,,
2.28.2020,third,Swallowdale,RH,Pamela,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,7000,,,,,
2.28.2020,third,Swallowdale,RF,Pamela,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
2.28.2020,third,Swallowdale,LH,Jewel,LH,CNS,yes1,,,,,,,1,SW122,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,33000,,,3,9,
2.28.2020,third,Swallowdale,LF,Jewel,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,2000,,,,,
2.28.2020,third,Swallowdale,RH,Jewel,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
2.28.2020,third,Swallowdale,RF,Jewel,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
2.28.2020,third,Swallowdale,LH,Marta,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,17000,,,,,
2.28.2020,third,Swallowdale,LF,Marta,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,90000,,,,,
2.28.2020,third,Swallowdale,RH,Marta,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,15000,,,,,
2.28.2020,third,Swallowdale,RF,Marta,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,9000,,,,,
2.28.2020,third,Swallowdale,LH,Halo,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
2.28.2020,third,Swallowdale,LF,Halo,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
2.28.2020,third,Swallowdale,RH,Halo,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,RF,Halo,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,2000,,,,,
2.28.2020,third,Swallowdale,LH,Rock7,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
2.28.2020,third,Swallowdale,LF,Rock7,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,RH,Rock7,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,3000,,,,,
2.28.2020,third,Swallowdale,RF,Rock7,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
2.28.2020,third,Swallowdale,LH,Denver,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,LF,Denver,LF,Strep,yes27,CNS,yes27,,,,,27,SW123,Streptococcus uberis,,SW124,Staphylococcus chromogenes,,,,,,,,,,,,yes,,yes,.,.,.,.,,,,380000,,,,,yes
2.28.2020,third,Swallowdale,RH,Denver,RH,CNS,yes2,,,,,,,2,SW125,Staphylococcus xylosus,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,92000,,,4,7,
2.28.2020,third,Swallowdale,RF,Denver,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
2.28.2020,third,Swallowdale,LH,Opal,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
2.28.2020,third,Swallowdale,LF,Opal,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,2000,,,,,
2.28.2020,third,Swallowdale,RH,Opal,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
2.28.2020,third,Swallowdale,RF,Opal,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,LH,Gigi,LH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,LF,Gigi,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,8000,,,,,
2.28.2020,third,Swallowdale,RH,Gigi,RH,SA,yes1,,,,,,,1,SW126,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,3000000,,,,,
2.28.2020,third,Swallowdale,RF,Gigi,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,58000,,,6,12,
2.28.2020,third,Swallowdale,LH,Sonic,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,4000,,,,,
2.28.2020,third,Swallowdale,LF,Sonic,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
2.28.2020,third,Swallowdale,RH,Sonic,RH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,5000,,,,,
2.28.2020,third,Swallowdale,RF,Sonic,RF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,6000,,,,,
2.28.2020,third,Swallowdale,LH,Goldie,LH,Strep,other12,CNS,other12,,,,,12,SW127,Streptococcus uberis,,SW128,Staphylococcus chromogenes,,,,,,,,,,,,,,no,.,.,.,.,,,,130000,,,,,yes
2.28.2020,third,Swallowdale,LF,Goldie,LF,CNS,yes2,,,,,,,2,SW129,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,59000,,,27,24,
2.28.2020,third,Swallowdale,RH,Goldie,RH,CNS,other12,Strep,other12,,,,,12,SW130,Staphylococcus chromogenes,,SW131,Streptococcus uberis,,,,,,,,,,,,,,no,.,.,.,.,,,,200000,,,,,yes
2.28.2020,third,Swallowdale,RF,Goldie,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,14000,,,,,
2.28.2020,third,Swallowdale,LH,Cassia,LH,CNS,yes1,,,,,,,1,SW132,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,1000000,,,4,16,
2.28.2020,third,Swallowdale,LF,Cassia,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,240000,,,,,
2.28.2020,third,Swallowdale,RH,Cassia,RH,CNS,yes1,,,,,,,1,SW133,Staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,750000,,,15,2,
2.28.2020,third,Swallowdale,RF,Cassia,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,27000,,,,,
2.28.2020,third,Swallowdale,LH,Skyler,LH,CNS,yes1,,,,,,,1,SW134,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,.,.,.,.,,,,3000,,,1,4,
2.28.2020,third,Swallowdale,LF,Skyler,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,2000,,,,,
2.28.2020,third,Swallowdale,RH,Skyler,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,14000,,,,,
2.28.2020,third,Swallowdale,RF,Skyler,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,.,.,.,.,,,,0,,,,,
1.6.2020,first,vonTrapp,1,Vangie,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,5000,,,,,
1.6.2020,first,vonTrapp,1,Vangie,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,4000,,,,,
1.6.2020,first,vonTrapp,1,Vangie,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,5000,,,,,
1.6.2020,first,vonTrapp,1,Vangie,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,4000,,,,,
1.6.2020,first,vonTrapp,2,Gloria,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,0,,,,,
1.6.2020,first,vonTrapp,2,Gloria,LF,CNS,yes2,CNS,other18,,,,,2,VT001,Staphylococcus chromogenes,,VT002,Staphylococcus chromogenes,,,,,,,,,,,,tbd,,yes,j,2,c,3,,,,85000,,,50,35,
1.6.2020,first,vonTrapp,2,Gloria,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,5000,,,,,
1.6.2020,first,vonTrapp,2,Gloria,RF,CNS,yes2,,,,,,,2,VT003,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,200000,,,TNTC,TNTC,
1.6.2020,first,vonTrapp,3,Luna,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,8000,,,,,
1.6.2020,first,vonTrapp,3,Luna,LF,Kocuria,no8,,,,,,,8,VT004,Kocuria carniphila,yes_from_CNS_to_Kocuria,,,,,,,,,,,,,,,,no,j,2,c,1,,,,2000,yes,coryne/CNS dominates?,cont,0,
1.6.2020,first,vonTrapp,3,Luna,RH,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,j,2,c,1,,,,Not Analyzed,,,,,
1.6.2020,first,vonTrapp,3,Luna,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,11000,,,,,
1.6.2020,first,vonTrapp,4,Leopard,LH,SA,yes2,,,,,,,2,VT005,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,3,c,2,,,,680000,,,17,8,yes
1.6.2020,first,vonTrapp,4,Leopard,LF,CNS,other9,,,,,,,9,VT006,Staphylococcus chromogenes,,,,,,,,,,,,,,,,,no,j,3,c,2,,,,34000,,,,,
1.6.2020,first,vonTrapp,4,Leopard,RH,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,0,,,,,
1.6.2020,first,vonTrapp,4,Leopard,RF,CNS,other9,,,,,,,9,VT007,Staphylococcus species,,,,,,,,,,,,,,,,,no,j,3,c,2,,,,35000,,,,,
