,cow_id,quarter,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_cc_1,first_cc_2,first_cc_3,first_scc,first_contam,first_contam_comment,first_dup_a_cfu_count,first_dup_b_cfu_count,first_more_than_2_org_present,first_uniqueID,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_dup_a_cfu_count,second_dup_b_cfu_count,second_more_than_2_org_present,second_uniqueID,third_date,third_visit,third_farm,third_order,third_path_1,third_path1_imi,third_path_2,third_path2_imi,third_path_3,third_path3_imi,third_path_4,third_path4_imi,third_quarter_code,third_isolate_1,third_path_1_maldi_final_id,third_fix_1,third_isolate_2,third_path_2_maldi_final_id,third_fix_2,third_isolate_3,third_path_3_maldi_final_id,third_fix_3,third_isolate_4,third_path_4_maldi_final_id,third_fix_4,third_clinical,third_blind,third_teatinj,third_pstmilking,third_mixed_inf_series,third_dup_not_collected,third_imi_series,third_hygiene_scorer_1,third_hygiene_1,third_hygiene_scorer_2,third_hygiene_2,third_cc_1,third_cc_2,third_cc_3,third_scc,third_contam,third_contam_comment,third_dup_a_cfu_count,third_dup_b_cfu_count,third_more_than_2_org_present,third_uniqueID,fourth_date,fourth_visit,fourth_farm,fourth_order,fourth_path_1,fourth_path1_imi,fourth_path_2,fourth_path2_imi,fourth_path_3,fourth_path3_imi,fourth_path_4,fourth_path4_imi,fourth_quarter_code,fourth_isolate_1,fourth_path_1_maldi_final_id,fourth_fix_1,fourth_isolate_2,fourth_path_2_maldi_final_id,fourth_fix_2,fourth_isolate_3,fourth_path_3_maldi_final_id,fourth_fix_3,fourth_isolate_4,fourth_path_4_maldi_final_id,fourth_fix_4,fourth_clinical,fourth_blind,fourth_teatinj,fourth_pstmilking,fourth_mixed_inf_series,fourth_dup_not_collected,fourth_imi_series,fourth_hygiene_scorer_1,fourth_hygiene_1,fourth_hygiene_scorer_2,fourth_hygiene_2,fourth_cc_1,fourth_cc_2,fourth_cc_3,fourth_scc,fourth_contam,fourth_contam_comment,fourth_dup_a_cfu_count,fourth_dup_b_cfu_count,fourth_more_than_2_org_present,fourth_uniqueID
1243,patchouli_vonTrapp,RF,1.6.2020,first,vonTrapp,28,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,NA,NA,NA,4000,,,,,,patchouli_vonTrapp_RF,2.12.2020,second,vonTrapp,27,cns,yes2,,,,,,,2,vt057,staphylococcus chromogenes,yes_from_?_to_cns,,,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,72000,,,13,6,,patchouli_vonTrapp_RF,3.10.2020,third,vonTrapp,23,cns,yes2,,,,,,,2,vt101,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,4,NA,NA,NA,24000,,,3,1,,patchouli_vonTrapp_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,patchouli_vonTrapp_RF_fourth
1244,patchouli_vonTrapp,RH,1.6.2020,first,vonTrapp,28,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,NA,NA,NA,12000,,,,,,patchouli_vonTrapp_RH,2.12.2020,second,vonTrapp,27,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,4000,,,,,,patchouli_vonTrapp_RH,3.10.2020,third,vonTrapp,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,NA,NA,NA,5000,,,,,,patchouli_vonTrapp_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,patchouli_vonTrapp_RH_fourth
1245,peace_Butterworks,LF,1.2.2020,first,Butterworks,28,sa,yes2,,,,,,,2,bw051,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,2,NA,NA,NA,350000,,,tntc,tntc,,peace_Butterworks_LF,2.4.2020,second,Butterworks,29,sa,yes2,sa,other18,,,,,2,bw102,staphylococcus aureus,,bw103,staphylococcus aureus,,,,,,,,,,,,no,,yes,t,2,c,2,NA,NA,NA,2000000,,,19,17,,peace_Butterworks_LF,3.3.2020,third,Butterworks,28,sa,yes2,,,,,,,2,bw151,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,3,c,2,NA,NA,NA,1000000,,,22,30,,peace_Butterworks_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peace_Butterworks_LF_fourth
1246,peace_Butterworks,LH,1.2.2020,first,Butterworks,28,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,1,c,2,NA,NA,NA,9000,yes,,,,,peace_Butterworks_LH,2.4.2020,second,Butterworks,29,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,11000,,,,,,peace_Butterworks_LH,3.3.2020,third,Butterworks,28,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,NA,NA,NA,32000,,,,,,peace_Butterworks_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peace_Butterworks_LH_fourth
1247,peace_Butterworks,RF,1.2.2020,first,Butterworks,28,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,1,c,2,NA,NA,NA,7000,yes,minor,,,,peace_Butterworks_RF,2.4.2020,second,Butterworks,29,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,7000,,,,,,peace_Butterworks_RF,3.3.2020,third,Butterworks,28,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,n,3,c,2,NA,NA,NA,6000,,,,,,peace_Butterworks_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peace_Butterworks_RF_fourth
1248,peace_Butterworks,RH,1.2.2020,first,Butterworks,28,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,NA,NA,NA,14000,,,,,,peace_Butterworks_RH,2.4.2020,second,Butterworks,29,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,42000,,,,,,peace_Butterworks_RH,3.3.2020,third,Butterworks,28,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,n,3,c,2,NA,NA,NA,38000,,,,,,peace_Butterworks_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peace_Butterworks_RH_fourth
1249,peaches_StonyPond,LF,12.12.2019,first,StonyPond,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,NA,NA,NA,NA,NA,21000,,,,,,peaches_StonyPond_LF,1.10.2020,second,StonyPond,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,NA,NA,NA,NA,NA,65000,,,,,,peaches_StonyPond_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peaches_StonyPond_LF_fourth
1250,peaches_StonyPond,LH,12.12.2019,first,StonyPond,6,cns,yes2,,,,,,,2,sp011,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,192000,,,tntc,tntc,,peaches_StonyPond_LH,1.10.2020,second,StonyPond,1,cns,yes2,,,,,,,2,sp033,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,240000,,,tntc,tntc,,peaches_StonyPond_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peaches_StonyPond_LH_fourth
1251,peaches_StonyPond,RF,12.12.2019,first,StonyPond,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,NA,NA,NA,NA,NA,21000,,,,,,peaches_StonyPond_RF,1.10.2020,second,StonyPond,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,NA,NA,NA,NA,NA,77000,,,,,,peaches_StonyPond_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peaches_StonyPond_RF_fourth
1252,peaches_StonyPond,RH,12.12.2019,first,StonyPond,6,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,j,1,NA,NA,NA,NA,NA,NA,,,,,,peaches_StonyPond_RH,1.10.2020,second,StonyPond,1,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,j,1,NA,NA,NA,NA,NA,NA,,,,,,peaches_StonyPond_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peaches_StonyPond_RH_fourth
1253,peacock_OughtaBe,LF,1.3.2020,first,OughtaBe,33,cns,yes2,,,,,,,2,ob046,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,770000,,,tntc,50,,peacock_OughtaBe_LF,2.14.2020,second,OughtaBe,37,cns,yes2,,,,,,,2,ob109,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,2,NA,NA,NA,1400000,,,10,13,,peacock_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peacock_OughtaBe_LF_fourth
1254,peacock_OughtaBe,LH,1.3.2020,first,OughtaBe,33,cns,yes2,,,,,,,2,ob045,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,240000,,,tntc,tntc,,peacock_OughtaBe_LH,2.14.2020,second,OughtaBe,37,cns,yes2,,,,,,,2,ob108,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,2,NA,NA,NA,580000,,,21,8,,peacock_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peacock_OughtaBe_LH_fourth
1255,peacock_OughtaBe,RF,1.3.2020,first,OughtaBe,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,6000,,,,,,peacock_OughtaBe_RF,2.14.2020,second,OughtaBe,37,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,490000,,,,,,peacock_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peacock_OughtaBe_RF_fourth
1256,peacock_OughtaBe,RH,1.3.2020,first,OughtaBe,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,20000,,,,,,peacock_OughtaBe_RH,2.14.2020,second,OughtaBe,37,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,2,c,2,NA,NA,NA,53000,,,,,,peacock_OughtaBe_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peacock_OughtaBe_RH_fourth
1257,pearl_Butterworks,LF,1.2.2020,first,Butterworks,10,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,190000,,,,,,pearl_Butterworks_LF,2.4.2020,second,Butterworks,7,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,4,c,3,NA,NA,NA,43000,,,,,,pearl_Butterworks_LF,3.3.2020,third,Butterworks,8,cns,yes2,cns,other18,,,,,2,bw123,staphylococcus chromogenes,,bw124,staphylococcus chromogenes,,,,,,,,,,,,no,,yes,n,3,c,2,NA,NA,NA,210000,,,15,2,,pearl_Butterworks_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pearl_Butterworks_LF_fourth
1258,pearl_Butterworks,LH,1.2.2020,first,Butterworks,10,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,13000,,,,,,pearl_Butterworks_LH,2.4.2020,second,Butterworks,7,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,4,c,3,NA,NA,NA,45000,,,,,,pearl_Butterworks_LH,3.3.2020,third,Butterworks,8,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,NA,NA,NA,53000,,,,,,pearl_Butterworks_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pearl_Butterworks_LH_fourth
1259,pearl_Butterworks,RF,1.2.2020,first,Butterworks,10,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,14000,,,,,,pearl_Butterworks_RF,2.4.2020,second,Butterworks,7,cns,yes2,,,,,,,2,bw078,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,4,c,3,NA,NA,NA,86000,,,25,28,,pearl_Butterworks_RF,3.3.2020,third,Butterworks,8,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,NA,NA,NA,100000,,,,,,pearl_Butterworks_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pearl_Butterworks_RF_fourth
1260,pearl_Butterworks,RH,1.2.2020,first,Butterworks,10,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,15000,,,,,,pearl_Butterworks_RH,2.4.2020,second,Butterworks,7,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,t,4,c,3,NA,NA,NA,36000,,,,,,pearl_Butterworks_RH,3.3.2020,third,Butterworks,8,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,n,3,c,2,NA,NA,NA,44000,,,,,,pearl_Butterworks_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pearl_Butterworks_RH_fourth
1261,peggie_StonyPond,LF,12.12.2019,first,StonyPond,20,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,20000,,,,,,peggie_StonyPond_LF,1.10.2020,second,StonyPond,13,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,46000,,,,,,peggie_StonyPond_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peggie_StonyPond_LF_fourth
1262,peggie_StonyPond,LH,12.12.2019,first,StonyPond,20,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,52000,,,,,,peggie_StonyPond_LH,1.10.2020,second,StonyPond,13,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,29000,,,,,,peggie_StonyPond_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peggie_StonyPond_LH_fourth
1263,peggie_StonyPond,RF,12.12.2019,first,StonyPond,20,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,31000,,,,,,peggie_StonyPond_RF,1.10.2020,second,StonyPond,13,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,74000,,,,,,peggie_StonyPond_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peggie_StonyPond_RF_fourth
1264,peggie_StonyPond,RH,12.12.2019,first,StonyPond,20,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,24000,,,,,,peggie_StonyPond_RH,1.10.2020,second,StonyPond,13,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,j,2,NA,NA,NA,NA,NA,47000,,,,,,peggie_StonyPond_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,peggie_StonyPond_RH_fourth
1265,penny_OughtaBe,LF,1.3.2020,first,OughtaBe,29,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,NA,NA,NA,0,,,,,,penny_OughtaBe_LF,2.14.2020,second,OughtaBe,32,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,4,NA,NA,NA,4000,,,,,,penny_OughtaBe_LF,3.12.2020,third,OughtaBe,32,kocuria,yes1,,,,,,,1,ob159,kocuria species,yes_from_cns_to_kocuria,,,,,,,,,,,,,,no,,yes,j,4,c,4,NA,NA,NA,22000,,,2,4,,penny_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,penny_OughtaBe_LF_fourth
1266,penny_OughtaBe,LH,1.3.2020,first,OughtaBe,29,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,NA,NA,NA,6000,,,,,,penny_OughtaBe_LH,2.14.2020,second,OughtaBe,32,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,4,NA,NA,NA,0,,,,,,penny_OughtaBe_LH,3.12.2020,third,OughtaBe,32,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,150000,,,,,,penny_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,penny_OughtaBe_LH_fourth
1267,penny_OughtaBe,RF,1.3.2020,first,OughtaBe,29,weissella,yes2,,,,,,,2,ob039,weissella hellenica,yes_from_corynebac_to_weissella,,,,,,,,,,,,,,no,,yes,j,3,c,4,NA,NA,NA,2000,,,3,1,,penny_OughtaBe_RF,2.14.2020,second,OughtaBe,32,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,4,NA,NA,NA,2000,,,,,,penny_OughtaBe_RF,3.12.2020,third,OughtaBe,32,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,0,,,,,,penny_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,penny_OughtaBe_RF_fourth
1268,penny_OughtaBe,RH,1.3.2020,first,OughtaBe,29,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,NA,NA,NA,2000,,,,,,penny_OughtaBe_RH,2.14.2020,second,OughtaBe,32,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,t,3,c,4,NA,NA,NA,3000,,,,,,penny_OughtaBe_RH,3.12.2020,third,OughtaBe,32,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,NA,NA,NA,4000,,,,,,penny_OughtaBe_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,penny_OughtaBe_RH_fourth
